Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
thaiiison01	iii798Muoi	C∏i Bang § Y  	7	90	0	0	0	0	0	0	0	0	0	113.182.226.80	2019-09-26 14:06:20	2019-09-26 14:11:26
nhoxbunno44	IIIIMAXXS	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:10:35	2019-09-26 13:11:28
nhoxbunno1	IIITLQDDD	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:13:18	2019-09-26 13:13:46
locnguyen01	IITr≠¨ngChi™uII	Thi’u L©m v‚ t®ng  	7	90	0	2006	0	0	0	0	0	0	2200017	203.210.235.59	2019-09-26 13:07:01	2019-09-26 13:19:10
phieulang93	iITuy“nL∑ngTˆIi	Thi’u L©m v‚ t®ng  	7	90	0	242448	0	0	0	0	0	0	2856	113.177.73.163	2019-09-26 13:08:01	2019-09-26 13:34:56
tuyettinhz1	iizDarkKnight	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	125.212.182.16	2019-09-26 13:54:20	2019-09-26 13:56:55
malang1997	iMyGirlToChanh	Thi’u L©m v‚ t®ng  	7	90	0	70000	0	0	0	0	0	0	121	113.184.75.208	2019-09-26 13:31:49	2019-09-26 14:04:09
lkgfygh	iNBzVMDZ	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	1.55.63.176	2019-09-26 13:34:49	2019-09-26 13:35:11
anhem1	IoTxeroT	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	113.172.201.253	2019-09-26 13:01:14	2019-09-26 13:09:06
maikhailinh02	IsNMkz	Nga My xu t gia  	7	90	0	95500	0	0	0	0	0	0	0	14.231.165.13	2019-09-26 13:38:55	2019-09-26 14:06:49
maikhailinh01	IsTLQz	Thi’u L©m v‚ t®ng  	7	90	0	598500	0	0	0	0	0	0	28	14.231.165.13	2019-09-26 13:25:59	2019-09-26 13:59:04
nghiatv123	ISxNgπoLong	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	171.246.244.125	2019-09-26 13:59:29	2019-09-26 14:03:21
nsnl1302	iTopLong	Thi’u L©m v‚ t®ng  	7	90	0	199000	0	0	0	0	0	0	2400023	27.71.206.63	2019-09-26 13:00:22	2019-09-26 13:44:54
nsnl13021	iTopNMKLong	Nga My xu t gia  	7	90	0	900000	0	0	0	0	0	0	0	27.71.206.63	2019-09-26 13:02:19	2019-09-26 13:48:31
n27021997	IVπnTi‘nXuy™nTim	D≠¨ng M´n Cung K˛  	7	90	0	1925500	0	0	0	0	0	0	1200000	118.68.101.93	2019-09-26 13:37:13	2019-09-26 14:11:26
tranvietzx	iXuy™nT©mC≠Ìc	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:11:50	2019-09-26 13:17:23
sieunhan4911	IzC«mBÛtVœHoa	V‚ ßang tÙc gia  	7	90	0	48500	0	0	0	0	0	0	29	113.160.223.228	2019-09-26 13:26:18	2019-09-26 14:05:02
sieunhan4911	iZiC«mBÛtVœM©y	V‚ ßang tÙc gia  	7	90	0	20000	0	0	0	0	0	0	20	113.160.223.228	2019-09-26 13:15:39	2019-09-26 14:06:22
dongdubai	jenadada	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-26 13:28:11	2019-09-26 13:30:11
dongdubai2	jgihjrejhtbre	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-26 13:53:02	2019-09-26 13:53:22
mrteo1	jhkhjkhjk	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:17:03	2019-09-26 13:18:01
huhu123	jioasdfjkldklsdf	C∏i Bang T‹nh y  	0	90	0	0	0	0	0	0	0	0	0	115.73.211.138	2019-09-26 13:51:01	2019-09-26 13:51:33
truong5	jjjjjjjjjjjjj	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	117.7.98.114	2019-09-26 14:22:28	2019-09-26 14:22:29
test12345vn	jk123123	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	1.53.53.163	2019-09-26 13:47:47	2019-09-26 13:48:11
beobeo1	jkghyjk	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:14:30	2019-09-26 13:15:08
mrteo3	jkh655656	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:38:40	2019-09-26 13:39:20
mrteo2	JKLKLJG45	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:31:26	2019-09-26 13:33:38
kkunghia1	JustpartNo1	Thi’u L©m v‚ t®ng  	7	90	0	16450000	0	0	0	0	0	0	134200019	14.227.134.44	2019-09-26 13:00:17	2019-09-26 14:28:04
nhuthikhong999	jx2222	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.243.251.52	2019-09-26 13:24:14	2019-09-26 13:24:53
niemmino1	Jx2B–Py	D≠¨ng M´n Cung K˛  	7	90	0	14581550	0	0	0	0	0	0	8800020	14.164.185.127	2019-09-26 13:01:34	2019-09-26 14:20:09
tuankien333hn2	jx2cailolmem	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:31:47	2019-09-26 13:45:08
tuankien333hn2	jx2caunho	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:26:50	2019-09-26 13:45:40
tuankien333hn3	jx2chanqua	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:34:58	2019-09-26 13:43:59
tuankien333hm	Jx2Clone	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:12:27	2019-09-26 13:14:21
tuankien333hn2	jx2conmetuimay	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:33:18	2019-09-26 13:33:38
longiunhi43	Jx2CµKhﬁa	Thi’u L©m v‚ t®ng  	7	90	0	900001	0	0	0	0	0	0	4	14.252.248.168	2019-09-26 13:02:24	2019-09-26 13:33:32
tuankien333hn1	Jx2Datrungcut	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:22:11	2019-09-26 13:47:30
toolest	Jx2DgcLumiaPT	D≠¨ng M´n Cung K˛  	7	90	0	8820000	0	0	0	0	0	0	1200018	171.229.100.233	2019-09-26 13:02:59	2019-09-26 14:02:49
tuankien333hn1	Jx2GauofMeo	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:17:04	2019-09-26 13:18:23
tuankien333hm	Jx2GauXam	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:09:51	2019-09-26 13:10:35
tuankien333hn	Jx2G uL≠uManh	Thi’u L©m v‚ t®ng  	7	90	0	2157501	0	0	0	0	0	0	800000	113.176.82.236	2019-09-26 13:01:29	2019-09-26 14:09:29
toolest5	Jx2HdLumiaPT	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	400000	171.229.100.233	2019-09-26 13:27:11	2019-09-26 14:00:32
chosoihatam1111	Jx2iiBeoBeo	Thi’u L©m v‚ t®ng  	7	90	0	8008500	0	0	0	0	0	0	600028	171.243.251.52	2019-09-26 13:18:33	2019-09-26 14:13:23
nhuthikhong999	Jx2iiBeoBeoo	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	171.243.251.52	2019-09-26 13:21:17	2019-09-26 13:21:35
chosoihatam2	Jx2iiBupe	Nga My xu t gia  	7	90	0	740000	0	0	0	0	0	0	3600000	171.243.251.52	2019-09-26 13:27:27	2019-09-26 14:08:27
luanluan2	Jx2ken	Thi’u L©m v‚ t®ng  	7	90	0	7660000	0	0	0	0	0	0	1600000	171.232.99.19	2019-09-26 13:18:44	2019-09-26 13:19:04
nuhoangkim1	Jx2LaiChau	Thi’u L©m v‚ t®ng  	7	90	0	900000	0	0	0	0	0	0	0	14.188.82.220	2019-09-26 13:00:43	2019-09-26 13:19:46
nuhoangkim0	Jx2LaiChauNMK	Nga My xu t gia  	7	90	0	198500	0	0	0	0	0	0	27	14.188.82.220	2019-09-26 13:01:12	2019-09-26 13:52:42
qminhgiao02	Jx2ManhBong	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	4	203.210.237.171	2019-09-26 13:33:44	2019-09-26 14:02:26
qminhgiao03	Jx2ManhKhoe	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	203.210.237.171	2019-09-26 13:50:24	2019-09-26 14:02:33
qminhgiao04	Jx2ManhTv	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	115.75.32.57	2019-09-26 13:37:42	2019-09-26 13:38:04
tuankien333hm	jx2MÃoXinhß—p	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:01:58	2019-09-26 13:58:19
tuankien333hn4	jx2nanVlad	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 14:09:24	2019-09-26 14:11:45
qminhgiao01	Jx2NguoiQuen	Tµ ßÈc  	7	90	0	1337000	0	0	0	0	0	0	200029	115.75.32.57	2019-09-26 13:08:47	2019-09-26 13:58:00
nmk0396	Jx2Nmk	Nga My xu t gia  	7	90	0	5608500	0	0	0	0	0	0	1200020	116.98.236.78	2019-09-26 13:09:28	2019-09-26 13:47:45
toolest2	Jx2NmkLumiaPT	Nga My xu t gia  	7	90	0	9008500	0	0	0	0	0	0	1400000	171.229.100.233	2019-09-26 13:14:56	2019-09-26 14:05:19
xjdien123	jx2N∏t	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	117.2.8.128	2019-09-26 13:02:58	2019-09-26 13:08:16
nghiatv123	Jx2Su˝tß—pTrai	Thi’u L©m v‚ t®ng  	7	90	0	16001	0	0	0	0	0	0	0	171.246.244.125	2019-09-26 13:24:51	2019-09-26 13:58:14
iobaongoc	Jx2TaoThao	Thi’u L©m v‚ t®ng  	7	90	0	24657001	0	0	0	0	0	0	8700015	113.160.180.171	2019-09-26 12:59:59	2019-09-26 14:09:31
nuhoangkim3	jx2TayBac	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	14.188.82.220	2019-09-26 13:06:05	2019-09-26 14:00:10
sockkuga123	Jx2ThanhTru	Nga My xu t gia  	7	90	0	7328500	0	0	0	0	0	0	1400027	14.167.7.126	2019-09-26 13:02:29	2019-09-26 13:25:25
sieunhan4912	Jx2Th›chMÛaKi’m	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	113.160.223.228	2019-09-26 13:42:14	2019-09-26 13:59:15
niemmino2	jx2Tlp	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.164.185.127	2019-09-26 13:05:26	2019-09-26 13:09:33
chientranlv	Jx2TLQ	Thi’u L©m v‚ t®ng  	7	90	0	8550001	0	0	0	0	0	0	1200019	116.98.236.78	2019-09-26 13:00:55	2019-09-26 13:09:20
toolest3	Jx2TlqLumiaPT	Thi’u L©m v‚ t®ng  	7	90	0	6248500	0	0	0	0	0	0	1200000	171.229.100.233	2019-09-26 13:18:11	2019-09-26 14:02:52
thanhtru2k5	Jx2Tru	Thi’u L©m v‚ t®ng  	7	90	0	6337000	0	0	0	0	0	0	2200019	14.167.7.126	2019-09-26 13:07:08	2019-09-26 14:17:00
toolest4	Jx2TyvtLumiaPT	Tµ ßÈc  	0	90	0	5650000	0	0	0	0	0	0	1000000	171.229.100.233	2019-09-26 13:24:50	2019-09-26 13:25:30
jaywang7976	Jx2zzJaywangTLQ	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.161.50.51	2019-09-26 13:30:34	2019-09-26 13:31:35
tuankien333hn5	jx3sadas2	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 14:24:15	2019-09-26 14:24:17
chosoihatam666	Jxjjjj	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.243.251.52	2019-09-26 13:22:31	2019-09-26 13:36:23
duythang1981	JxKieuNhiJx	C∏i Bang § Y  	7	90	0	100000	0	0	0	0	0	0	0	115.78.230.250	2019-09-26 13:44:14	2019-09-26 13:48:40
namngu	JxNamngu	Nga My tÙc gia  	0	90	0	8500	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:05:10	2019-09-26 13:06:36
namngu	jxnamngu1	Nga My tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:09:13	2019-09-26 13:09:40
namngu	jxnamngu3	Nga My tÙc gia  	0	90	0	8500	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:14:14	2019-09-26 13:16:07
tanmom	jxnhaaaa	Nga My tÙc gia  	7	90	0	98500	0	0	0	0	0	0	0	115.74.200.85	2019-09-26 13:19:54	2019-09-26 13:20:48
kalm1998	Kalmmm	D≠¨ng M´n Cung K˛  	7	90	0	49000	0	0	0	0	0	0	400047	27.74.246.45	2019-09-26 13:14:11	2019-09-26 14:04:07
kalm2709	Kalmmx	Nga My xu t gia  	7	90	0	5570000	0	0	0	0	0	0	600020	27.74.246.45	2019-09-26 13:25:09	2019-09-26 13:28:25
doquan	KeKhongTen	Thi’u L©m v‚ t®ng  	7	90	0	4557450	0	0	0	0	0	0	2002863	42.118.9.194	2019-09-26 13:08:18	2019-09-26 13:43:30
taikhoan1	KFCGµR∏n	V´ m´n ph∏i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-26 14:24:00	1970-01-01 08:00:00
caotuan1	KiemDoNa	C∏i Bang § Y  	7	90	0	0	0	0	0	0	0	0	0	171.231.161.222	2019-09-26 14:18:45	2019-09-26 14:19:11
caotuan2	kiemthemdo	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	171.231.161.222	2019-09-26 14:23:14	2019-09-26 14:23:34
zazbzc02	KieuNu1111	Nga My xu t gia  	0	90	0	0	0	0	0	0	0	0	0	14.231.131.35	2019-09-26 13:12:45	2019-09-26 13:13:15
sangpr0cdv	Kiliam	C∏i Bang § Y  	7	90	0	35000	0	0	0	0	0	0	0	125.214.49.218	2019-09-26 13:37:59	2019-09-26 13:43:52
laogiamin	kimthan	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	123.17.28.15	2019-09-26 13:21:20	2019-09-26 13:21:41
laogiamin	kimthanh	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	123.17.28.15	2019-09-26 13:16:55	2019-09-26 13:17:13
mrteo3	kjjhk88	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:34:56	2019-09-26 13:36:24
bapcaile	kjsahkda	Thi’u L©m v‚ t®ng  	0	90	0	98500	0	0	0	0	0	0	0	118.68.55.250	2019-09-26 14:09:10	2019-09-26 14:09:30
longvanle43	kkhuhu	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.252.248.168	2019-09-26 13:41:02	2019-09-26 13:41:30
tranviet6	kkkkkkkkkkk	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:31:26	2019-09-26 13:31:40
nhoxbunno40	KKLIPdd	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	16	171.227.244.238	2019-09-26 13:04:29	2019-09-26 13:07:01
minhdaits02	kokokoko	Thi’u L©m thi“n t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:43:31	2019-09-26 13:44:06
behuyenanh	KoPhaiNghi	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	42.118.8.4	2019-09-26 13:39:40	2019-09-26 13:39:58
minhdaits034	kukukuku	C∏i Bang § Y  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:45:02	2019-09-26 13:45:36
0932777458	KuRatTo	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.186.57.217	2019-09-26 14:07:57	2019-09-26 14:08:35
jx2viettlq	KuToTo	C∏i Bang § Y  	7	90	0	100000	0	0	0	0	0	0	100	14.186.57.217	2019-09-26 13:37:45	2019-09-26 13:59:40
minhthiendgc	LangTu	V´ m´n ph∏i  	0	3	0	100	0	0	0	0	0	0	0	113.161.6.220	2019-09-26 14:04:57	2019-09-26 14:06:41
tinhubuon2	laydobuli	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.242.122	2019-09-26 13:42:21	2019-09-26 13:43:44
tinhubuon2	laydothoi	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.242.122	2019-09-26 13:37:14	2019-09-26 13:38:02
dongdubai3	ldongjhadf	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.182.193.238	2019-09-26 14:03:06	2019-09-26 14:08:50
0976382116	Li’mAss	Thi’u L©m thi“n t®ng  	7	90	0	270001	0	0	0	0	0	0	0	42.116.165.219	2019-09-26 13:53:59	2019-09-26 13:54:29
0976382116	Li’mKh c	Hi÷p ßÈc  	7	90	0	3266576	0	0	0	0	0	0	400000	42.116.165.219	2019-09-26 14:00:08	2019-09-26 14:20:27
beobeo5	lllllllll	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.241.44.9	2019-09-26 13:39:31	2019-09-26 13:39:47
huyco1995	LoiLoiLoi	D≠¨ng M´n Cung K˛  	7	90	0	918501	0	0	0	0	0	0	0	116.118.53.52	2019-09-26 13:04:25	2019-09-26 14:16:04
pokemon1997	Lolipop	V‚ ßang tÙc gia  	7	90	0	100000	0	0	0	0	0	0	0	27.2.50.200	2019-09-26 13:54:59	2019-09-26 14:10:04
emkobiet2	LongMinh	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.169.195.153	2019-09-26 13:55:36	2019-09-26 14:16:38
longviva	longproz	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	27.71.209.197	2019-09-26 13:56:41	2019-09-26 14:19:04
loangiangho5doc	LoπnGianghÂ5ßÈc	Hi÷p ßÈc  	7	90	0	388113	0	0	0	0	0	0	0	171.244.145.205	2019-09-26 14:03:49	2019-09-26 14:08:49
danvtdxbn	l∑ngTˆßaT◊nh	Thi’u L©m v‚ t®ng  	7	90	0	0	0	0	0	0	0	0	0	1.52.200.162	2019-09-26 13:51:53	2019-09-26 13:53:28
cuongdau2x	Mai9xEz	D≠¨ng M´n Cung K˛  	7	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:09:47	2019-09-26 13:14:06
cuongdau4x	Mai9xFx	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:45:22	2019-09-26 13:45:40
cuongdau2x	Mai9xFz	Thi’u L©m v‚ t®ng  	0	90	0	99000	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:15:22	2019-09-26 13:17:11
cuongdau1x	Mai9xHB	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:01:21	2019-09-26 13:03:56
cuongdau3x	Mai9xIo	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:43:02	2019-09-26 13:43:20
cuongdau2x	Mai9xIS	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:32:37	2019-09-26 13:32:58
cuongdau4x	Mai9xTY	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:28:20	2019-09-26 13:30:13
cuongdau3x	Mai9xWT	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.190.44.182	2019-09-26 13:21:47	2019-09-26 13:22:14
quandtu	ManhHo	Thi’u L©m v‚ t®ng  	7	90	0	50000	0	0	0	0	0	0	0	118.68.55.250	2019-09-26 12:42:19	2019-09-26 13:12:05
tranvietzx	Marlboro	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.67.163	2019-09-26 13:14:30	2019-09-26 13:17:46
laogiamin6	mathan	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	123.17.28.15	2019-09-26 13:11:00	2019-09-26 13:25:46
nhoxbunno1	MaxCCC	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:14:20	2019-09-26 13:14:42
nhoxbunno44	MaxHIOL	Thi’u L©m v‚ t®ng  	0	90	0	100000	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:03:10	2019-09-26 13:03:26
nhoxbunno44	MaxIKL	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	171.227.244.238	2019-09-26 13:01:45	2019-09-26 13:02:10
tuankien333hn3	Meodenxauxi	Thi’u L©m v‚ t®ng  	0	90	0	0	0	0	0	0	0	0	0	113.176.82.236	2019-09-26 13:36:05	2019-09-26 13:44:36
bumbum	MÈtC≠ÌcQuyTi™n	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	117.4.67.250	2019-09-26 13:00:54	2019-09-26 13:44:03
ksnttsk15	M tTrinhCµngXinh	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:56:58	2019-09-26 13:57:15
ksnttsk15	M tTrinhQu∏Xinh	Nga My xu t gia  	7	90	0	750020	0	0	0	0	0	0	0	113.161.198.40	2019-09-26 13:58:07	2019-09-26 14:06:19
destiny0910	MinhTranVLog	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	117.5.133.198	2019-09-26 13:59:27	2019-09-26 14:00:02
ak333sh	mmmmmmmmmmmmmmmm	Thi’u L©m v‚ t®ng  	0	90	0	13	0	0	0	0	0	0	0	42.118.9.162	2019-09-26 13:12:09	2019-09-26 13:12:29
sirxuyen	MrKen0303	D≠¨ng M´n Cung K˛  	7	90	0	100000	0	0	0	0	0	0	0	14.232.22.114	2019-09-26 13:37:39	2019-09-26 13:56:32
minhdaits01	MrToCoi	Thi’u L©m v‚ t®ng  	7	90	0	98500	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:19:47	2019-09-26 13:30:38
minhdaits03	MrVoMieng	V‚ ßang Æπo gia  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:35:06	2019-09-26 13:36:06
minhdaits02	MrVoMom	D≠¨ng M´n Cung K˛  	0	90	0	0	0	0	0	0	0	0	0	113.184.67.123	2019-09-26 13:30:01	2019-09-26 13:30:37
maixuanhung124	MxHBadBoy	Thi’u L©m v‚ t®ng  	7	90	0	18108500	0	0	0	0	0	0	169000023	171.240.30.179	2019-09-26 13:00:09	2019-09-26 13:57:16
maixuanhung142	MxHBadGirl	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	20	171.240.30.179	2019-09-26 13:10:19	2019-09-26 13:57:18
nmk1999vn	nakjkf	V‚ ßang tÙc gia  	0	90	0	0	0	0	0	0	0	0	0	115.73.211.138	2019-09-26 13:23:29	2019-09-26 13:23:54
truong1	Nezuko	Nga My xu t gia  	7	90	0	60000	0	0	0	0	0	0	11100001	117.7.98.114	2019-09-26 13:08:34	2019-09-26 13:49:42
mrteo6	nfghfghj666	Thi’u L©m v‚ t®ng  	0	90	0	5	0	0	0	0	0	0	0	14.182.197.232	2019-09-26 13:59:45	2019-09-26 14:00:24
nghiahiengia	NghiaHienGia	D≠¨ng M´n Cung K˛  	7	90	0	42500	0	0	0	0	0	0	0	118.68.55.250	2019-09-26 13:00:08	2019-09-26 13:52:31
vanhieulc112	Nghi÷nThuËcLµo	Thi’u L©m v‚ t®ng  	7	90	0	999000	0	0	0	0	0	0	21	113.160.150.63	2019-09-26 13:11:53	2019-09-26 14:11:09
minibar	NgocMaiz	Tµ ßÈc  	7	90	0	97000	0	0	0	0	0	0	25	222.252.148.134	2019-09-26 13:03:25	2019-09-26 13:18:02
thanhtru2k8	ngucho123	ß≠Íng M´n phÊ th´ng  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:43:57	2019-09-26 14:06:36
lathahkut02	nguhamay	Nga My xu t gia  	0	90	0	1400	0	0	0	0	0	0	0	115.75.51.43	2019-09-26 13:26:14	2019-09-26 14:04:58
thanhtru2k7	ngunhucho	C∏i Bang § Y  	7	90	0	98500	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:42:06	2019-09-26 14:05:37
thanhtru2k9	ngunhucho12	D≠¨ng M´n th≠¨ng K˛  	7	90	0	0	0	0	0	0	0	0	0	14.167.7.126	2019-09-26 13:45:24	2019-09-26 14:08:05
ngocchau003	NgæmHoaL÷R¨i	Thi’u L©m v‚ t®ng  	7	90	0	100000	0	0	0	0	0	0	0	14.243.178.121	2019-09-26 13:04:36	2019-09-26 13:05:30
sieunhan4911	NhaBaoViec	V‚ ßang tÙc gia  	0	90	0	100000	0	0	0	0	0	0	0	113.160.223.228	2019-09-26 14:03:14	2019-09-26 14:03:36
cocain2122	NhÀtMinh	D≠¨ng M´n Cung K˛  	7	90	0	99500	0	0	0	0	0	0	0	14.248.128.96	2019-09-26 13:33:39	2019-09-26 13:42:28
jetemdj97	nizaii	Tµ ßÈc  	0	90	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-26 13:08:17	2019-09-26 13:08:46
zxmanhy1	NMKDJxxxxx	Nga My xu t gia  	7	90	0	70000	0	0	0	0	0	0	0	222.252.144.91	2019-09-26 14:11:46	2019-09-26 14:15:32
thienhai90	NMkFoll	Nga My xu t gia  	7	90	0	3820000	0	0	0	0	0	0	23100000	1.54.202.36	2019-09-26 13:15:57	2019-09-26 13:27:53
nhtl04949697	NMkkkkkk	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 13:44:31	2019-09-26 13:45:03
nhtl04949697	NMKKKKKKKKKKK	Nga My xu t gia  	7	90	0	97000	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 13:21:25	2019-09-26 13:44:50
nhtl04949698	NMKKKKKKKKKKKKK	Nga My xu t gia  	7	90	0	0	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 13:39:38	2019-09-26 13:40:23
nhtl04949698	NMKKKKKKKKKKKKKK	Nga My xu t gia  	7	90	0	100000	0	0	0	0	0	0	0	42.118.117.230	2019-09-26 13:36:06	2019-09-26 13:40:10
tranchuong95	NMKtranChuong	Nga My xu t gia  	7	90	0	1348500	0	0	0	0	0	0	8100030	118.68.71.23	2019-09-26 13:01:09	2019-09-26 13:55:33
