ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
52087	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10622;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52088	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10623;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52089	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10624;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52090	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10625;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52091	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10626;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52092	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10627;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52093	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10628;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52094	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10629;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52095	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10630;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52096	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10631;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52097	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10632;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52098	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10633;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52099	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10634;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52100	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10635;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52101	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10636;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52102	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10637;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52103	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10638;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52104	1	N©ng cÊp Liªu_Thanh Long T­íng Qu©n LÖnh Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10639;1	2;1;31294;1	2;95;204;3	2;1;30370;3	2;1;30687;40				
52105	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10640;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52106	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10641;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52107	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10642;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52108	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10643;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52109	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10644;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52110	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10645;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52111	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10646;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52112	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10647;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52113	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10648;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52114	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10649;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52115	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10650;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52116	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10651;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52117	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10652;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52118	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10653;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52119	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10654;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52120	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10655;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52121	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10656;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52122	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10657;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52123	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10658;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52124	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10659;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52125	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10660;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52126	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10661;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52127	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10662;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52128	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10663;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52129	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10664;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52130	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10665;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52131	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10666;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
52132	1	N©ng cÊp Liªu_Thanh Long Nguyªn So¸i HiÖu Phï	ËÎÇàÁú½«¾üÁîÅÆ+1¸ö»¢ÍşÖ®»ê+3¸öÌìî¸Áî+3¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_huwei_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;10667;1	2;1;31294;2	2;95;204;5	2;1;30370;5	2;1;30687;60				
