Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
40dadaa	Jx2Tesss	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	116.100.78.167	2019-09-28 21:18:13	2019-09-28 21:18:37
40dada	Jx2Tesst	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.100.78.167	2019-09-28 21:14:51	2019-09-28 21:14:53
kesitinhkg2	Jx2TheOneTow	§­êng M«n phæ th«ng  	7	90	0	0	0	0	0	0	0	0	2000000	27.3.113.39	2019-09-28 19:07:47	2019-09-28 19:27:56
kesitinhkg6	jX2tlD	ThiÕu L©m tôc gia  	0	90	0	2670000	0	0	0	0	0	0	400000	27.3.113.39	2019-09-28 20:20:11	2019-09-28 20:58:21
kesitinhkg7	jX2tLDAA	ThiÕu L©m tôc gia  	7	90	0	1447870	0	0	0	0	0	0	200000	27.3.113.39	2019-09-28 20:44:01	2019-09-28 21:15:19
toolest8	Jx2TlLuMiaPT	ThiÕu L©m vâ t¨ng  	7	90	0	23546510	0	0	0	0	0	0	800029	117.4.35.215	2019-09-28 18:39:42	2019-09-28 19:13:17
badaoba93	Jx2TLQ	ThiÕu L©m vâ t¨ng  	0	90	0	1952500	0	0	0	0	0	0	4500411	116.107.73.222	2019-09-28 18:06:14	2019-09-28 21:16:09
realcher2	JX2TLQ9x	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	1400000	14.185.151.84	2019-09-28 19:58:55	2019-09-28 20:44:32
toolest	Jx2TlqLumia	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:34:12	2019-09-28 18:34:29
toolest	Jx2TlqLumiaPT	ThiÕu L©m vâ t¨ng  	7	90	0	5478500	0	0	0	0	0	0	2000000	117.4.35.215	2019-09-28 17:59:37	2019-09-28 18:34:55
kesitinhkg4	Jx2TLQXX	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	1800000	27.3.113.39	2019-09-28 20:12:10	2019-09-28 21:08:53
chientranlv92	Jx2TLT	ThiÕu L©m thiÒn t¨ng  	7	90	0	2942150	0	0	0	0	0	0	35	116.110.37.188	2019-09-28 19:26:36	2019-09-28 19:28:11
kesitinhkg1	Jx2TowHit	Nga My xuÊt gia  	7	90	0	220000	0	0	0	0	0	0	2800015	27.3.113.39	2019-09-28 19:04:17	2019-09-28 19:58:53
kesitinhkg4	Jx2TYVT	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 21:21:04	1970-01-01 08:00:00
toolest5	Jx2VdkLumiaPT	Vâ §ang ®¹o gia  	7	90	0	590000	0	0	0	0	0	0	2000000	117.4.35.215	2019-09-28 18:14:27	2019-09-28 18:15:27
lvducht1	Jx2VL2	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	115.79.143.190	2019-09-28 18:14:36	2019-09-28 18:14:50
tieutamhn96	Jx2xBlackDraGon	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	1600000	42.113.107.4	2019-09-28 18:26:06	2019-09-28 18:27:00
nuhoangkim00	Jx99LaiChau	ThiÕu L©m vâ t¨ng  	7	90	0	2370000	0	0	0	0	0	0	800152	14.188.82.220	2019-09-28 18:14:59	2019-09-28 21:03:28
hungyen	JxHoµiNiÖm	Vâ §ang tôc gia  	7	90	0	100000	0	0	0	0	0	0	22	117.4.120.230	2019-09-28 19:14:41	2019-09-28 19:26:28
congtudaohoa0	JxMêNavie	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	171.253.189.36	2019-09-28 21:05:27	2019-09-28 21:05:58
chaistingvodau4	JxTGQuan	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:43:47	2019-09-28 20:44:10
lzkiepcodoc	JxTµoTh¸o	ThiÕu L©m vâ t¨ng  	7	90	0	3015000	0	0	0	0	0	0	28	171.253.189.36	2019-09-28 18:48:35	2019-09-28 20:05:19
congtudaohoa0	JxUyªnNhi	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	171.253.189.36	2019-09-28 21:08:18	2019-09-28 21:08:42
congtudaohoa0	Jx§iªuThuyÒn	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	171.253.189.36	2019-09-28 21:06:57	2019-09-28 21:07:16
hinodongfeng1	KhongConGi	ThiÕu L©m vâ t¨ng  	0	90	0	99000	0	0	0	0	0	0	0	45.126.99.99	2019-09-28 20:40:23	2019-09-28 20:40:52
hinodongfeng2	KhongThenoi	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	45.126.99.98	2019-09-28 19:48:28	2019-09-28 19:49:21
hinodongfeng5	KhongThenoiYeu	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	45.126.99.102	2019-09-28 20:58:44	2019-09-28 20:59:09
thanhtru2k2	khoviai	C¸i Bang TÜnh y  	7	90	0	420000	0	0	0	0	0	0	2000000	14.167.7.126	2019-09-28 19:27:43	2019-09-28 21:02:12
anhnam	kilema	Vâ §ang tôc gia  	7	90	0	90000	0	0	0	0	0	0	0	60.109.166.151	2019-09-28 21:06:29	2019-09-28 21:20:58
tld1102	KimCangPhôcMa	ThiÕu L©m tôc gia  	7	90	0	1	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:31:53	2019-09-28 20:08:45
arenayb2	KimLonG	ThiÕu L©m vâ t¨ng  	7	90	0	15910000	0	0	0	0	0	0	29200022	113.23.53.153	2019-09-28 19:02:02	2019-09-28 19:04:05
ynhonnie11	KimXXDddC	§­êng M«n phæ th«ng  	7	90	0	98500	0	0	0	0	0	0	92	113.176.214.70	2019-09-28 19:22:57	2019-09-28 19:24:35
nhatbs1	kiÕmcÇmca	Nga My tôc gia  	7	90	0	100000	0	0	0	0	0	0	0	171.242.152.68	2019-09-28 19:02:27	2019-09-28 19:08:50
chiton888	KiÕnCµng	ThiÕu L©m vâ t¨ng  	7	90	0	1	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:29:27	2019-09-28 20:04:13
langphe2	KraziNew	ThiÕu L©m thiÒn t¨ng  	7	90	0	0	0	0	0	0	0	0	1600000	27.72.54.195	2019-09-28 18:32:08	2019-09-28 20:51:12
minhtanxca2	KUsunxo¨n	ThiÕu L©m vâ t¨ng  	7	90	0	3354020	0	0	0	0	0	0	16600003	27.67.130.241	2019-09-28 19:38:00	2019-09-28 21:08:08
nhatbs	kÝsùnghiÖn	ThiÕu L©m vâ t¨ng  	7	90	0	270021	0	0	0	0	0	0	0	171.242.152.68	2019-09-28 18:51:27	2019-09-28 18:51:51
langphe4	langphe4	Vâ §ang ®¹o gia  	7	90	0	38500	0	0	0	0	0	0	1600000	27.72.54.195	2019-09-28 18:41:24	2019-09-28 19:33:43
langphe6	langphe6	C¸i Bang ¤ Y  	7	90	0	57000	0	0	0	0	0	0	1600000	27.72.54.195	2019-09-28 18:53:45	2019-09-28 20:01:34
xeomcongtu1	LiªmL«nCave	D­¬ng M«n Cung Kþ  	7	90	0	270858	0	0	0	0	0	0	366	14.177.236.25	2019-09-28 18:57:56	2019-09-28 19:54:59
nsnl1302	LKJHGFDSA	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:17:47	2019-09-28 18:18:15
nsnl13021	LLKKAA	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:21:19	2019-09-28 18:21:34
taotu111	LLLLLLLL	D­¬ng M«n th­¬ng Kþ  	7	90	0	8040000	0	0	0	0	0	0	2000023	14.239.40.220	2019-09-28 19:17:26	2019-09-28 19:19:37
taotu11	LLLLLLLLLLLL	ThiÕu L©m tôc gia  	7	90	0	5050000	0	0	0	0	0	0	800002	14.239.40.220	2019-09-28 19:23:23	2019-09-28 19:25:47
doantiep001	llvlliss	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	27.73.151.206	2019-09-28 19:56:26	2019-09-28 19:57:40
codegame	LnQuang	Vâ §ang tôc gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.114.3	2019-09-28 18:23:52	2019-09-28 18:24:14
chochoimeo193	LoHuuCuoc	C¸i Bang ¤ Y  	0	90	0	13150000	0	0	0	0	0	0	1600000	27.72.120.249	2019-09-28 20:08:12	2019-09-28 20:08:33
dongdubaj1	longasd	Vâ §ang tôc gia  	0	90	0	770000	0	0	0	0	0	0	97800055	113.182.193.238	2019-09-28 18:30:38	2019-09-28 20:37:53
dancaygamenmk	LucKygirl	Nga My xuÊt gia  	7	90	0	19400	0	0	0	0	0	0	20	103.7.39.142	2019-09-28 19:23:48	2019-09-28 21:04:00
toolest7	LumiaTlqPT	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:38:17	2019-09-28 18:38:35
vanhieulc114	LýTiÓuLong	D­¬ng M«n th­¬ng Kþ  	7	90	0	35600	0	0	0	0	0	0	18	42.113.198.196	2019-09-28 20:07:10	2019-09-28 20:12:48
nguyende2	L·o§Ö123	ThiÕu L©m vâ t¨ng  	0	90	0	8767445	0	0	0	0	0	0	1400000	42.114.19.102	2019-09-28 18:25:56	2019-09-28 20:18:17
nguyende2	L·o§Öz	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	800000	42.114.19.102	2019-09-28 18:22:49	2019-09-28 21:13:34
nguyende2	L·o§Özz	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	42.114.19.102	2019-09-28 18:21:41	2019-09-28 18:39:44
tieuthien1	L¹cHoa¢m	Nga My xuÊt gia  	7	90	0	10300000	0	0	0	0	0	0	18600030	133.218.224.35	2019-09-28 18:45:09	2019-09-28 19:02:35
hienvienthanhde3	MaCung	D­¬ng M«n Cung Kþ  	7	90	0	100000	0	0	0	0	0	0	0	171.226.232.218	2019-09-28 20:51:41	2019-09-28 20:52:39
httoan123	MasTerYi	ThiÕu L©m vâ t¨ng  	7	90	0	5000	0	0	0	0	0	0	11900000	115.75.2.195	2019-09-28 18:17:27	2019-09-28 19:51:26
tuyenhd4	MattichNe	HiÖp §éc  	7	90	0	85182000	0	0	0	0	0	0	23	27.72.54.195	2019-09-28 19:14:17	2019-09-28 20:17:36
thomax3012	MeoMap	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.87.157	2019-09-28 18:58:30	2019-09-28 18:58:46
hinodongfeng4	MeoYeu	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	45.126.99.100	2019-09-28 20:54:32	2019-09-28 20:54:59
hinodongfeng4	MeoYeuDau	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	45.126.99.96	2019-09-28 20:55:33	2019-09-28 20:55:35
hinodongfeng4	MeoYeuday	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	45.126.99.99	2019-09-28 20:56:15	2019-09-28 20:56:42
hinodongfeng5	MeoYeuOi	Nga My xuÊt gia  	0	90	0	0	0	0	0	0	0	0	0	45.126.99.96	2019-09-28 20:59:43	2019-09-28 21:02:54
chaistingvodau3	MinhQuanM4u	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.172.49.145	2019-09-28 20:38:19	2019-09-28 20:38:41
tominhthuy11	MinhTo	HiÖp §éc  	7	90	0	100000	0	0	0	0	0	0	0	116.109.91.197	2019-09-28 20:56:45	2019-09-28 20:58:20
s2votinh1	MÑTaoPhiDÐp	Nga My xuÊt gia  	7	90	0	12350000	0	0	0	0	0	0	6000028	42.113.155.216	2019-09-28 18:12:10	2019-09-28 21:08:01
thienthien	MoiTapCuoc	ThiÕu L©m vâ t¨ng  	7	90	0	2468502	0	0	0	0	0	0	3400023	42.113.167.43	2019-09-28 19:17:27	2019-09-28 19:55:36
jx2vietchamcom6	MozillaFireFox	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:53:43	2019-09-28 18:53:45
quanghai444vn	MrLacTroi	ThiÕu L©m vâ t¨ng  	7	90	0	52900	0	0	0	0	0	0	1800005	113.165.165.39	2019-09-28 19:34:39	2019-09-28 20:19:44
quanghai111vn	MrLacTroi1	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	0	117.2.17.46	2019-09-28 19:36:46	2019-09-28 19:37:07
viscafcb96	MrRobot	D­¬ng M«n Cung Kþ  	7	90	0	1016500	0	0	0	0	0	0	5300043	14.169.37.125	2019-09-28 18:05:28	2019-09-28 20:32:14
minhdaits01	MrToCoi	ThiÕu L©m vâ t¨ng  	7	90	0	7037000	0	0	0	0	0	0	600024	42.112.236.39	2019-09-28 19:55:16	2019-09-28 21:15:52
thinh1	Ms27Ping	Vâ §ang tôc gia  	7	90	0	1	0	0	0	0	0	0	1000030	14.169.183.83	2019-09-28 19:45:27	2019-09-28 21:19:11
hoangdaodao2	MüN÷QuyÒnV­¬ng	C¸i Bang TÜnh y  	7	90	0	15800003	0	0	0	0	0	0	0	113.161.92.191	2019-09-28 20:47:48	2019-09-28 21:06:33
jx2vietchamcom1	MÝtT¬TÑc	Nga My xuÊt gia  	7	90	0	98500	0	0	0	0	0	0	20	117.3.62.127	2019-09-28 18:38:33	2019-09-28 18:41:26
jx2vietchamcom	MÝtT¬Tòn	ThiÕu L©m vâ t¨ng  	7	90	0	99000	0	0	0	0	0	0	14	117.3.62.127	2019-09-28 18:22:15	2019-09-28 18:30:55
balame1	NaMiii	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	116.103.48.69	2019-09-28 19:52:33	2019-09-28 19:52:47
sangvh007	NaMiKa	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	116.103.48.69	2019-09-28 19:51:47	2019-09-28 19:52:02
acctrang1998	NçiNhíKh«ngTªn	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	17	27.3.8.92	2019-09-28 20:56:38	2019-09-28 21:04:53
jx2vietchamcom3	NetWork	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:51:13	2019-09-28 18:51:15
chochoimeo192	NgaCheRry	Nga My xuÊt gia  	7	90	0	9500000	0	0	0	0	0	0	2000028	125.212.177.226	2019-09-28 18:21:01	2019-09-28 18:27:01
nguyende	ngamibuf	Nga My xuÊt gia  	0	90	0	12232151	0	0	0	0	0	0	1400000	42.114.19.102	2019-09-28 19:43:17	2019-09-28 20:19:44
saodung1	NgaMiKiÕm	Nga My xuÊt gia  	7	90	0	2540009	0	0	0	0	0	0	6000020	14.187.227.246	2019-09-28 19:23:55	2019-09-28 20:55:57
vonhuttan2000	NgaMyBufff	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-28 18:45:58	2019-09-28 18:46:14
vonhuttan1999	NgaMyKiem	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	0	115.74.200.85	2019-09-28 18:43:01	2019-09-28 18:44:33
chochoimeo192	NgaPoTaTo	Nga My xuÊt gia  	7	90	0	7025000	0	0	0	0	0	0	1600000	27.72.120.249	2019-09-28 18:19:21	2019-09-28 20:49:54
nghiahiengia	Nghiahiengia	Vâ §ang ®¹o gia  	0	90	0	98500	0	0	0	0	0	0	0	118.68.55.250	2019-09-28 17:58:52	2019-09-28 18:40:20
vanhieulc111	NghiÖnThuècLµo	ThiÕu L©m vâ t¨ng  	7	90	0	38500	0	0	0	0	0	0	0	42.113.198.196	2019-09-28 18:34:22	2019-09-28 19:29:15
vanhieulc114	NghiÖnThuècL¾c	ThiÕu L©m vâ t¨ng  	7	90	0	100000	0	0	0	0	0	0	23500421	42.113.198.196	2019-09-28 18:39:51	2019-09-28 20:00:40
vanhieulc111	NghiÖnTrµS÷a	Thóy Yªn Vò Tiªn  	7	90	0	0	0	0	0	0	0	0	1616	42.113.198.196	2019-09-28 18:00:14	2019-09-28 20:03:29
dungnguyen22992	NgäcHoa	Thóy Yªn Vò Tiªn  	7	90	0	7699554	0	0	0	0	0	0	99394062	113.190.154.173	2019-09-28 18:19:09	2019-09-28 20:24:55
vanhieulc112	Ng¹iYªu	Nga My xuÊt gia  	7	90	0	6038500	0	0	0	0	0	0	2600025	42.113.198.196	2019-09-28 18:06:47	2019-09-28 20:23:51
thachamazon208	NhatCuocDoatMang	ThiÕu L©m vâ t¨ng  	7	90	0	4494012	0	0	0	0	0	0	21	116.105.45.119	2019-09-28 18:26:24	2019-09-28 20:23:55
thachamazon208	NhatCuocQuyTien	ThiÕu L©m vâ t¨ng  	7	90	0	100001	0	0	0	0	0	0	0	123.19.89.154	2019-09-28 18:06:40	2019-09-28 18:19:26
chochoimeo191	NhatCuocQuyTienZ	ThiÕu L©m vâ t¨ng  	7	90	0	8300000	0	0	0	0	0	0	1600000	27.72.120.249	2019-09-28 18:14:54	2019-09-28 20:50:17
thomax3012	NhatThien	ThiÕu L©m vâ t¨ng  	7	90	0	8466000	0	0	0	0	0	0	2800002	113.161.87.157	2019-09-28 18:56:43	2019-09-28 19:48:38
nguyenkhang1123	NhokKoreA	ThiÕu L©m vâ t¨ng  	7	90	0	19341230	0	0	0	0	0	0	14	113.180.94.176	2019-09-28 19:51:53	2019-09-28 20:27:03
duykaka2019	NhÞLangThÇn	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	123.17.222.193	2019-09-28 18:07:18	2019-09-28 18:07:19
loiheo	nizaii	V« m«n ph¸i  	0	2	0	0	0	0	0	0	0	0	0	14.189.224.22	2019-09-28 20:22:00	2019-09-28 20:27:04
topkhoaibgaa	NKNxxxKhoai	Nga My xuÊt gia  	7	90	0	160000	0	0	0	0	0	0	18301875	1.52.58.91	2019-09-28 18:42:22	2019-09-28 20:34:40
40dadaa	NmdVlII	Nga My tôc gia  	0	90	0	0	0	0	0	0	0	0	0	116.100.78.167	2019-09-28 21:19:49	2019-09-28 21:19:50
toolest9	NmkBuffLumia	Nga My xuÊt gia  	7	90	0	19677392	0	0	0	0	0	0	0	117.4.35.215	2019-09-28 18:52:50	2019-09-28 19:08:46
tranchuong95	NMKcoLong	Nga My xuÊt gia  	7	90	0	200000	0	0	0	0	0	0	0	118.68.61.5	2019-09-28 20:34:16	2019-09-28 21:08:06
hienvienthanhde2	NMKCui	Nga My xuÊt gia  	7	90	0	1600001	0	0	0	0	0	0	400016	171.226.232.218	2019-09-28 20:45:18	2019-09-28 20:55:44
minhtanxca1	NMKHDSVJ	Nga My xuÊt gia  	7	90	0	1908501	0	0	0	0	0	0	0	27.67.130.241	2019-09-28 20:34:44	2019-09-28 20:56:04
hoai7541	nmkhero	Nga My xuÊt gia  	7	90	0	8000	0	0	0	0	0	0	39858001	113.161.179.162	2019-09-28 18:33:02	2019-09-28 20:01:48
minhdaits02	nmkMrToCoi	Nga My xuÊt gia  	7	90	0	90100	0	0	0	0	0	0	18	113.190.154.173	2019-09-28 20:09:40	2019-09-28 21:16:20
kimtuyet2zz	NMkSpVoVo	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	14.233.182.205	2019-09-28 18:32:06	2019-09-28 18:32:27
topkhoaibgaa	NMKxxKhoai	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	1.52.58.91	2019-09-28 18:43:15	2019-09-28 21:02:28
topkhoaibgaa	NMKxxxKhoai	Nga My xuÊt gia  	7	90	0	0	0	0	0	0	0	0	600000	1.52.58.91	2019-09-28 18:40:28	2019-09-28 21:03:07
topkhoaibgb	NMKzKhoai	Nga My xuÊt gia  	7	90	0	928501	0	0	0	0	0	0	14322750	1.52.58.91	2019-09-28 18:47:07	2019-09-28 20:34:44
yeuvocon	NQHzZsUPER	ThiÕu L©m vâ t¨ng  	7	90	0	12349016	0	0	0	0	0	0	6000039	118.68.26.171	2019-09-28 18:05:57	2019-09-28 18:11:29
gavangdeptrai2	nukuimnika	HiÖp §éc  	7	90	0	0	0	0	0	0	0	0	2000000	119.199.116.230	2019-09-28 18:57:58	2019-09-28 19:01:23
nghiachaua	NuOcCho	D­¬ng M«n th­¬ng Kþ  	7	90	0	249652	0	0	0	0	0	0	100	14.161.253.64	2019-09-28 19:45:47	2019-09-28 21:04:47
zaolong1509	oooKillooo	§­êng M«n phæ th«ng  	7	90	0	8155500	0	0	0	0	0	0	30000019	1.52.120.82	2019-09-28 18:08:50	2019-09-28 19:56:47
zaolong15099	oooNMKooo	Nga My xuÊt gia  	7	90	0	5379112	0	0	0	0	0	0	12	1.52.120.82	2019-09-28 18:54:53	2019-09-28 20:00:19
phongvuong4	oSoAliBaBa	ThiÕu L©m vâ t¨ng  	7	90	0	10780500	0	0	0	0	0	0	47700020	115.74.207.39	2019-09-28 18:37:19	2019-09-28 19:14:43
phongvuong2	oSoNhËtLinh	Nga My xuÊt gia  	7	90	0	16128500	0	0	0	0	0	0	59300020	115.74.207.39	2019-09-28 18:11:37	2019-09-28 20:29:37
phongvuong3	oSoPh­¬ngCa	ThiÕu L©m tôc gia  	7	90	0	13430001	0	0	0	0	0	0	50000022	115.74.207.39	2019-09-28 18:27:02	2019-09-28 21:19:58
langphe7	PeCaoSu	C¸i Bang ¤ Y  	7	90	0	96575	0	0	0	0	0	0	1600001	27.72.54.195	2019-09-28 19:00:54	2019-09-28 19:53:24
langphe7	PeCoiss7	HiÖp §éc  	0	90	0	268500	0	0	0	0	0	0	0	27.72.54.195	2019-09-28 21:19:26	2019-09-28 21:19:56
tuyenhd1	PeHuangCui	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	27.72.54.195	2019-09-28 20:07:18	2019-09-28 20:09:02
tuyenhd1	PeHuangHD	Nga My xuÊt gia  	7	90	0	5230005	0	0	0	0	0	0	200022	27.72.54.195	2019-09-28 19:53:31	2019-09-28 20:58:04
langphe5	Phelamco	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	2000000	27.72.54.195	2019-09-28 18:47:49	2019-09-28 18:49:40
topss11	PhiªuDu	Vâ §ang ®¹o gia  	7	90	0	100000	0	0	0	0	0	0	0	113.180.93.28	2019-09-28 18:32:02	2019-09-28 18:35:11
chiton999	Phoenix	Nga My xuÊt gia  	7	90	0	19460000	0	0	0	0	0	0	2000021	116.104.196.135	2019-09-28 18:23:21	2019-09-28 19:55:53
chiton666	Prolem10	ThiÕu L©m tôc gia  	7	90	0	0	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:21:27	2019-09-28 19:50:37
chiton555	Prolem11	ThiÕu L©m tôc gia  	7	90	0	8000	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:19:29	2019-09-28 19:46:41
bnl222	Prolem1111	ThiÕu L©m thiÒn t¨ng  	7	90	0	1	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 19:11:14	2019-09-28 20:22:41
bnl111	Prolem112	ThiÕu L©m tôc gia  	7	90	0	0	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 19:08:10	2019-09-28 20:17:47
chiton444	Prolem12	ThiÕu L©m tôc gia  	7	90	0	1	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:17:18	2019-09-28 19:36:37
chiton777	Prolem19	ThiÕu L©m tôc gia  	7	90	0	0	0	0	0	0	0	0	2000000	116.104.196.135	2019-09-28 18:27:11	2019-09-28 19:58:25
zhaduchanh6	q56we4q6w5	Vâ §ang tôc gia  	7	90	0	1780000	0	0	0	0	0	0	200000	14.232.152.32	2019-09-28 19:12:56	2019-09-28 20:52:31
lvducht4	QAZQAZ	ThiÕu L©m vâ t¨ng  	7	90	0	12970839	0	0	0	0	0	0	3001047	14.161.50.53	2019-09-28 18:22:02	2019-09-28 20:11:51
huyco6	qcdwwcqdqwd	Vâ §ang tôc gia  	0	90	0	10420000	0	0	0	0	0	0	1800000	116.118.60.215	2019-09-28 19:09:39	2019-09-28 20:39:42
huyco3	qcwdwqdqdw	Vâ §ang tôc gia  	0	90	0	13620000	0	0	0	0	0	0	2000000	116.118.60.215	2019-09-28 19:01:29	2019-09-28 20:39:44
httoan1411	QEEEEQE	ThiÕu L©m vâ t¨ng  	7	90	0	34369170	0	0	0	0	0	0	13	115.75.2.195	2019-09-28 18:20:14	2019-09-28 20:38:47
denhatthieutien	QEEEQE	Nga My xuÊt gia  	7	90	0	100000	0	0	0	0	0	0	0	115.75.2.195	2019-09-28 18:30:46	2019-09-28 18:31:05
httoan547	QEWEDDDDD	ThiÕu L©m vâ t¨ng  	7	90	0	300001	0	0	0	0	0	0	3600000	115.75.2.195	2019-09-28 18:14:04	2019-09-28 19:52:24
kimtuyet2zz	qqqqqqqqqqqqqqqq	§­êng M«n phæ th«ng  	0	90	0	0	0	0	0	0	0	0	0	14.233.182.205	2019-09-28 18:20:56	2019-09-28 18:21:17
quandtu	QUANDTU	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-28 17:01:48	1970-01-01 08:00:00
thomax3012	QuyKaMax	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	113.161.87.157	2019-09-28 18:59:08	2019-09-28 18:59:21
zhaduchanh3	qw3e4qwe65	Vâ §ang tôc gia  	7	90	0	0	0	0	0	0	0	0	0	14.232.152.32	2019-09-28 19:06:36	2019-09-28 20:30:55
zhaduchanh8	qwe42qwe	Vâ §ang tôc gia  	0	90	0	1570000	0	0	0	0	0	0	400000	14.232.152.32	2019-09-28 20:53:45	2019-09-28 20:54:00
zhaduchanh4	qwe64qwe	Vâ §ang tôc gia  	0	90	0	880000	0	0	0	0	0	0	200000	14.232.152.32	2019-09-28 19:07:37	2019-09-28 20:37:12
zhaduchanh2	qwe65qw4e	Tµ §éc  	7	90	0	0	0	0	0	0	0	0	0	14.232.152.32	2019-09-28 20:46:24	2019-09-28 20:46:54
zhaduchanh5	qweqw45e3	Vâ §ang tôc gia  	0	90	0	3760000	0	0	0	0	0	0	2000000	14.232.152.32	2019-09-28 19:08:26	2019-09-28 20:48:55
zhaduchanh2	qweqwe	Vâ §ang ®¹o gia  	7	90	0	100000	0	0	0	0	0	0	1	14.232.152.32	2019-09-28 19:06:06	2019-09-28 20:27:12
nsnl13021	Q¦EQ¦E	ThiÕu L©m vâ t¨ng  	7	90	0	0	0	0	0	0	0	0	0	27.71.206.63	2019-09-28 18:20:34	2019-09-28 18:20:51
tranviet4	q­eqeqweqe	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:40:12	2019-09-28 18:40:31
tranviet5	q­eqewqr	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:42:20	2019-09-28 18:42:38
tranviet2	q­eqweqe	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:36:11	2019-09-28 18:36:26
tranviet6	q­eweqeq	ThiÕu L©m vâ t¨ng  	0	90	0	0	0	0	0	0	0	0	0	116.118.62.41	2019-09-28 18:43:53	2019-09-28 18:44:16
huyco1995	RaiseMeUp	D­¬ng M«n Cung Kþ  	7	90	0	100000	0	0	0	0	0	0	0	116.118.60.215	2019-09-28 18:45:35	2019-09-28 18:46:07
jx2vietchamcom4	ReCycleBin	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	117.3.62.127	2019-09-28 18:52:12	2019-09-28 18:52:13
