Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
nhuthikhong999	Jx2BeoBeo	ThiÕu L©m vâ t¨ng  	7	99	0	32901524	0	0	0	0	0	0	4881427	171.243.251.52	2019-09-22 18:44:01	2019-09-24 12:24:55
zaqwerty7	Jx2BePhuong	§­êng M«n phæ th«ng  	0	99	0	1000000	0	0	0	0	0	0	0	103.199.57.17	2019-09-24 07:25:24	2019-09-24 08:09:25
niemmino	jx2Bepy	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.164.185.127	2019-09-23 11:25:30	2019-09-23 11:25:31
niemmino1	jx2Bepyy	ThiÕu L©m vâ t¨ng  	7	99	0	35437000	0	0	0	0	0	0	20000000	14.164.185.127	2019-09-23 11:26:47	2019-09-23 11:59:58
ethangkia182	Jx2BeSu	Nga My xuÊt gia  	7	99	0	39600000	0	0	0	0	0	0	19	113.23.108.115	2019-09-23 13:08:47	2019-09-23 13:09:26
haianh95	Jx2BeTunzZ	ThiÕu L©m vâ t¨ng  	7	99	0	40760000	0	0	0	0	0	0	0	123.27.133.136	2019-09-23 09:19:36	2019-09-23 09:21:38
ethangkia182	Jx2BeXinh	Nga My xuÊt gia  	7	99	0	44906844	0	0	0	0	0	0	302383744	113.23.108.115	2019-09-23 13:17:39	2019-09-23 21:08:58
zaqwerty6	Jx2BinBungBu	ThiÕu L©m vâ t¨ng  	7	99	0	16000000	0	0	0	0	0	0	20000000	103.199.57.17	2019-09-24 07:20:49	2019-09-24 08:09:23
thuantun97	Jx2BinhThuan	ThiÕu L©m vâ t¨ng  	7	99	0	40680000	0	0	0	0	0	0	0	153.194.56.169	2019-09-23 21:25:39	2019-09-23 21:26:09
40dadaa	Jx2CaVe	Nga My xuÊt gia  	7	99	0	37798500	0	0	0	0	0	0	0	116.100.78.167	2019-09-23 22:24:21	2019-09-23 22:56:42
lamdua111	Jx2ChanCaThot	ThiÕu L©m vâ t¨ng  	7	99	0	2425586	0	0	0	0	0	0	20000033	14.237.37.101	2019-09-22 19:25:08	2019-09-23 13:39:19
admintrastor	Jx2CuBi	ThiÕu L©m thiÒn t¨ng  	7	99	0	40000000	0	0	0	0	0	0	0	1.52.123.97	2019-09-22 19:43:03	2019-09-22 19:49:49
fptsoftware	Jx2CæThiªnL¹c	ThiÕu L©m vâ t¨ng  	7	99	0	35398500	0	0	0	0	0	0	0	113.161.175.218	2019-09-22 18:39:47	2019-09-22 18:57:26
volamjx2viet	Jx2C«ngTöTh¸iTam	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	115.75.56.175	2019-09-24 08:45:43	2019-09-24 12:44:19
kr1997	jx2dao	ThiÕu L©m tôc gia  	7	99	0	10929501	0	0	0	0	0	0	0	113.180.95.60	2019-09-22 21:25:48	2019-09-22 21:41:16
toolest	Jx2DgcLumiaPT	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	171.229.154.175	2019-09-24 08:23:54	2019-09-24 08:24:17
ethangkia181	Jx2EmBanTia	D­¬ng M«n Cung Kþ  	7	99	0	84051853	0	0	0	0	0	0	2310167515	113.23.108.115	2019-09-22 20:51:24	2019-09-23 19:58:45
jx2jx2	Jx2Esblish	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	27.66.5.248	2019-09-22 20:46:39	2019-09-22 21:22:26
hangmoi61	Jx2GaSutVac	ThiÕu L©m vâ t¨ng  	7	99	0	38000000	0	0	0	0	0	0	20000000	1.54.196.130	2019-09-24 08:11:18	2019-09-24 08:13:25
saocungdctn9x	Jx2Greed	ThiÕu L©m vâ t¨ng  	0	99	0	5230270	0	0	0	0	0	0	0	115.78.123.38	2019-09-23 19:58:54	2019-09-23 20:03:43
trangia	Jx2HoangTuxxx	ThiÕu L©m vâ t¨ng  	7	99	0	25600000	0	0	0	0	0	0	0	113.160.204.18	2019-09-24 10:46:39	2019-09-24 11:56:32
sajnz02	jx2HongHoa	Nga My xuÊt gia  	7	99	0	33879000	0	0	0	0	0	0	197245989	115.78.115.147	2019-09-22 22:21:32	2019-09-23 22:08:26
cloneati009	Jx2HuyÒnTõ1	ThiÕu L©m vâ t¨ng  	7	99	0	31680996	0	0	0	0	0	0	113822423	125.214.49.236	2019-09-22 20:23:16	2019-09-23 21:03:13
cloneati008	Jx2huyÒnT©m	Nga My xuÊt gia  	7	99	0	30440000	0	0	0	0	0	0	0	125.214.49.236	2019-09-22 20:24:26	2019-09-23 22:11:08
toiyeuvolam2	Jx2iConGaCon	ThiÕu L©m vâ t¨ng  	7	99	0	34306003	0	0	0	0	0	0	0	123.24.99.244	2019-09-23 10:56:23	2019-09-24 06:03:49
thudukg1	jx2iiHanzo	D­¬ng M«n Cung Kþ  	7	99	0	22559886	0	0	0	0	0	0	20000000	113.182.193.34	2019-09-22 20:43:55	2019-09-23 20:26:55
toiyeuvolam2	Jx2iYuiHatano	Nga My tôc gia  	7	99	0	38000000	0	0	0	0	0	0	0	123.24.99.244	2019-09-24 06:05:34	2019-09-24 06:06:01
zaqwerty3	Jx2JusTinLam	V« m«n ph¸i  	0	82	0	21730014	0	0	0	0	0	0	166565305	103.199.57.17	2019-09-23 01:38:06	2019-09-24 08:09:24
quockute1	Jx2KuHi61	ThiÕu L©m vâ t¨ng  	7	99	0	838000	0	0	0	0	0	0	0	14.164.6.177	2019-09-24 08:35:09	2019-09-24 08:36:00
thaisoniec1201	Jx2LaHan	ThiÕu L©m vâ t¨ng  	7	99	0	21015000	0	0	0	0	0	0	0	117.1.197.236	2019-09-22 22:06:55	2019-09-23 10:56:03
ucnhi2010	jx2LamThien	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	842370021	171.247.216.231	2019-09-22 23:13:14	2019-09-23 14:55:40
zaqwerty5	Jx2LangQuen	Vâ §ang ®¹o gia  	7	99	0	36428001	0	0	0	0	0	0	20000000	103.199.57.17	2019-09-23 06:56:17	2019-09-24 08:09:23
kr1997	jx2lloga	Vâ §ang ®¹o gia  	7	99	0	5639500	0	0	0	0	0	0	1322456	113.180.95.60	2019-09-22 18:42:09	2019-09-22 20:28:28
kr1998	jx2logga	Nga My xuÊt gia  	7	99	0	27698500	0	0	0	0	0	0	0	113.180.95.60	2019-09-22 20:04:09	2019-09-22 20:46:42
asdv01	Jx2Lucifer	D­¬ng M«n Cung Kþ  	7	99	0	42289989	0	0	0	0	0	0	0	14.235.251.175	2019-09-24 12:22:21	2019-09-24 12:54:00
asdv02	jx2lucifet	Nga My xuÊt gia  	7	99	0	998500	0	0	0	0	0	0	0	14.235.251.175	2019-09-24 12:22:41	2019-09-24 12:24:03
lamdua111	Jx2LVD1107	ThiÕu L©m thiÒn t¨ng  	7	99	0	37640000	0	0	0	0	0	0	20000020	14.237.37.101	2019-09-23 13:40:52	2019-09-23 14:09:11
lamdua112	Jx2LVD1108	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	14.237.37.101	2019-09-23 14:03:03	2019-09-23 14:26:55
admintrastor	Jx2MidNight	D­¬ng M«n th­¬ng Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	1.52.123.97	2019-09-22 18:05:22	2019-09-22 19:38:50
thuantun97	Jx2NerVerDIe	ThiÕu L©m vâ t¨ng  	7	99	0	37800000	0	0	0	0	0	0	20000000	153.194.56.169	2019-09-23 21:39:39	2019-09-23 21:40:10
lamnhiemvu0	Jx2Nhinhi	D­¬ng M«n Cung Kþ  	7	99	0	26960006	0	0	0	0	0	0	0	123.28.60.252	2019-09-22 18:03:01	2019-09-22 18:18:18
trangia1	Jx2NMk	Nga My xuÊt gia  	7	99	0	40950000	0	0	0	0	0	0	0	113.160.204.18	2019-09-24 11:16:12	2019-09-24 11:33:55
dau123	Jx2NTC	ThiÕu L©m vâ t¨ng  	7	99	0	40942100	0	0	0	0	0	0	0	116.100.202.1	2019-09-24 10:00:41	2019-09-24 10:14:28
xjdien123	jx2N¸t	ThiÕu L©m vâ t¨ng  	7	99	0	16947500	0	0	0	0	0	0	20	117.2.8.128	2019-09-24 11:53:32	2019-09-24 13:02:15
phuquy15235	Jx2Pill	ThiÕu L©m vâ t¨ng  	7	99	0	39668000	0	0	0	0	0	0	20000020	14.161.46.107	2019-09-22 18:08:48	2019-09-23 17:13:27
zaqwerty1	Jx2QuanVu	D­¬ng M«n th­¬ng Kþ  	7	99	0	14997000	0	0	0	0	0	0	84980560	103.199.57.17	2019-09-22 22:47:18	2019-09-24 08:41:39
qminhgiao01	Jx2Quay	ThiÕu L©m vâ t¨ng  	7	99	0	35454000	0	0	0	0	0	0	20000000	203.210.237.171	2019-09-22 19:14:01	2019-09-23 04:00:49
iobaongoc	Jx2TaoS2Thao	D­¬ng M«n Cung Kþ  	7	99	0	5498500	0	0	0	0	0	0	0	27.72.82.187	2019-09-24 12:51:10	2019-09-24 13:08:24
thienthantk12vn	Jx2TaoThao	ThiÕu L©m vâ t¨ng  	7	99	0	14266316	0	0	0	0	0	0	22	117.3.118.131	2019-09-24 08:18:16	2019-09-24 11:34:04
nuhoangkim1	Jx2TetsVN	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	113.160.220.192	2019-09-24 12:44:25	2019-09-24 12:57:46
haunii1	Jx2ThÇnTh­¬ng	D­¬ng M«n th­¬ng Kþ  	7	99	0	41000000	0	0	0	0	0	0	0	117.2.104.155	2019-09-22 19:17:44	2019-09-22 19:25:26
zaqwerty5	Jx2ThietThuong	D­¬ng M«n th­¬ng Kþ  	0	59	0	29880134	0	0	0	0	0	0	7791839	103.199.57.17	2019-09-23 21:42:43	2019-09-23 22:24:53
zaqwerty2	Jx2TieuKieu	Nga My xuÊt gia  	7	99	0	4400000	0	0	0	0	0	0	36525989	103.199.57.17	2019-09-22 23:10:04	2019-09-24 08:09:22
zaqwerty4	Jx2TieuMin	Tµ §éc  	7	99	0	4900000	0	0	0	0	0	0	21000000	103.199.57.17	2019-09-23 01:39:09	2019-09-24 08:09:25
thaiduy1	Jx2TLQiBr	ThiÕu L©m vâ t¨ng  	7	99	0	27410000	0	0	0	0	0	0	625000011	14.174.179.193	2019-09-22 18:30:59	2019-09-22 21:20:45
jx2vani	Jx2Vani	ThiÕu L©m vâ t¨ng  	7	99	0	39883521	0	0	0	0	0	0	1386062	27.66.5.248	2019-09-22 18:25:33	2019-09-22 20:30:57
duy123	jx2viet001	ThiÕu L©m vâ t¨ng  	0	99	0	50000000	0	0	0	0	0	0	63960000	123.17.222.193	2019-09-23 15:01:54	2019-09-24 12:26:30
duy1234	jx2viet002	ThiÕu L©m vâ t¨ng  	0	99	0	35939000	0	0	0	0	0	0	63960000	123.17.222.193	2019-09-23 15:08:42	2019-09-23 15:12:41
duy12345	jx2viet003	ThiÕu L©m vâ t¨ng  	0	99	0	20939000	0	0	0	0	0	0	33650328	123.17.222.193	2019-09-23 15:13:59	2019-09-23 15:18:15
volam1991tb	jx2vietnam	C¸i Bang ¤ Y  	7	99	0	41000000	0	0	0	0	0	0	0	1.54.196.76	2019-09-24 12:18:19	2019-09-24 12:19:24
sjnchjn	JX2VietTLT	ThiÕu L©m vâ t¨ng  	7	99	0	39820075	0	0	0	0	0	0	12	183.80.197.237	2019-09-24 11:12:48	2019-09-24 13:07:15
chientranlv	JX2VLTK	ThiÕu L©m vâ t¨ng  	7	99	0	40850000	0	0	0	0	0	0	18	116.98.236.78	2019-09-23 20:22:34	2019-09-24 12:05:07
kakakaka475	Jx2WayKhoi	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.240.43.138	2019-09-23 16:04:21	2019-09-23 16:04:59
jx2xeon	Jx2Xeon	Nga My xuÊt gia  	7	99	0	16944000	0	0	0	0	0	0	1215533	27.66.5.248	2019-09-22 19:08:40	2019-09-22 20:31:02
viet20789	Jx2xHångGÊm	Nga My tôc gia  	7	99	0	4000000	0	0	0	0	0	0	0	113.174.55.250	2019-09-24 12:18:12	2019-09-24 12:36:40
jaywang027976	Jx2zChamudepuNMK	Nga My xuÊt gia  	7	99	0	22231640	0	0	0	0	0	0	20000019	14.161.50.51	2019-09-24 08:44:00	2019-09-24 12:01:01
jaywang017976	Jx2ziJaywangVNV	HiÖp §éc  	7	99	0	30740000	0	0	0	0	0	0	17	14.161.50.51	2019-09-24 09:06:15	2019-09-24 09:10:56
jaywang037976	Jx2zizJaywangCS	Tµ §éc  	7	99	0	30740000	0	0	0	0	0	0	21	14.161.50.51	2019-09-24 09:17:40	2019-09-24 09:22:23
jaywang017976	Jx2zzJaywangDGC	D­¬ng M«n Cung Kþ  	7	99	0	30740000	0	0	0	0	0	0	20	14.161.50.51	2019-09-24 09:11:24	2019-09-24 09:16:38
jaywang7976	Jx2zzJaywangTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	48172982	0	0	0	0	0	0	20000022	14.161.50.51	2019-09-24 08:35:21	2019-09-24 13:03:46
jaywang017976	Jx2zzJaywangVNV	ThiÕu L©m tôc gia  	7	99	0	30740000	0	0	0	0	0	0	43	14.161.50.51	2019-09-24 08:59:42	2019-09-24 09:05:40
laogiamin6	kaisaw	ThiÕu L©m vâ t¨ng  	7	99	0	39577160	0	0	0	0	0	0	2675	123.17.28.15	2019-09-24 12:00:30	2019-09-24 12:23:40
kalima	KaLiMa	§­êng M«n phæ th«ng  	7	99	0	39488198	0	0	0	0	0	0	145013897	42.118.10.186	2019-09-22 18:48:35	2019-09-23 21:05:52
diachu01	Kem7Mµu	HiÖp §éc  	7	99	0	37361325	0	0	0	0	0	0	3001062	1.52.107.151	2019-09-22 18:58:21	2019-09-23 17:12:28
nambui3994	KenShin	§­êng M«n phæ th«ng  	7	99	0	40677000	0	0	0	0	0	0	20	14.246.86.244	2019-09-22 18:09:51	2019-09-22 18:47:22
khanhcuden2202	KhanhCuDen	ThiÕu L©m vâ t¨ng  	7	99	0	16097000	0	0	0	0	0	0	17	113.184.99.93	2019-09-22 18:05:18	2019-09-24 12:36:19
khanhcuden221996	KhanhKenDu	Nga My xuÊt gia  	7	99	0	5498500	0	0	0	0	0	0	0	113.184.99.93	2019-09-22 18:24:09	2019-09-22 20:55:48
banguoinung1997	KhoaiTay	ThiÕu L©m vâ t¨ng  	7	99	0	18318137	0	0	0	0	0	0	20000000	27.71.209.124	2019-09-23 10:47:02	2019-09-23 18:31:25
banguoinung1997	KhoaiTo	ThiÕu L©m vâ t¨ng  	7	99	0	19998000	0	0	0	0	0	0	0	27.71.209.28	2019-09-23 10:48:56	2019-09-23 11:06:48
satthucamtruong2	Kh«ngBuffChïa	Nga My xuÊt gia  	7	99	0	21500000	0	0	0	0	0	0	22	123.17.150.122	2019-09-22 22:15:01	2019-09-23 18:59:51
accrac1	Kh«ng¡nMùc	C¸i Bang TÜnh y  	7	99	0	21896940	0	0	0	0	0	0	992372	171.237.141.149	2019-09-22 19:53:52	2019-09-24 13:12:26
kojxuka	KIemTO	HiÖp §éc  	7	99	0	1000000	0	0	0	0	0	0	0	58.186.116.130	2019-09-24 11:16:56	2019-09-24 11:17:47
sangpr0cdv	Kiliam	ThiÕu L©m vâ t¨ng  	7	99	0	998500	0	0	0	0	0	0	0	27.71.206.148	2019-09-22 18:51:36	2019-09-22 18:58:46
viet20789	KimMaoS­V­¬ng	ThiÕu L©m tôc gia  	7	99	0	41000000	0	0	0	0	0	0	0	113.174.55.250	2019-09-24 12:08:46	2019-09-24 12:10:22
cuteo123	KimPhat	ThiÕu L©m vâ t¨ng  	7	99	0	40902407	0	0	0	0	0	0	0	113.172.167.245	2019-09-23 13:49:49	2019-09-24 08:27:06
chaobenha	KimS©uQuÇn	C¸i Bang ¤ Y  	7	99	0	1000000	0	0	0	0	0	0	0	171.239.57.147	2019-09-24 12:15:30	2019-09-24 12:16:29
hao1234567	KingCaKhia	ThiÕu L©m vâ t¨ng  	7	99	0	13800000	0	0	0	0	0	0	0	115.78.112.119	2019-09-24 12:16:46	2019-09-24 12:20:54
43017lam1	KiÕm§ÑpG¸i	Nga My xuÊt gia  	7	99	0	34372500	0	0	0	0	0	0	163644152	113.172.158.199	2019-09-22 18:45:53	2019-09-23 16:59:28
duyquy447	KiÕpCÇm§µn	Nga My tôc gia  	7	99	0	17000000	0	0	0	0	0	0	0	58.186.111.20	2019-09-23 09:13:56	2019-09-23 09:14:26
thanhtinh1	KiriTo	ThiÕu L©m thiÒn t¨ng  	7	99	0	18257309	0	0	0	0	0	0	9	42.114.19.21	2019-09-22 18:35:46	2019-09-23 00:16:01
thanhtinh1	KiriTokun	§­êng M«n phæ th«ng  	0	99	0	1000000	0	0	0	0	0	0	0	42.114.19.21	2019-09-23 19:25:18	2019-09-23 19:26:19
zazbzc02	KKongZheng	Nga My xuÊt gia  	7	99	0	17000000	0	0	0	0	0	0	20000000	14.231.131.35	2019-09-22 19:26:56	2019-09-22 19:35:18
zazbzc01	KongZheng	ThiÕu L©m vâ t¨ng  	7	99	0	49000000	0	0	0	0	0	0	20000023	14.231.131.35	2019-09-22 18:49:20	2019-09-22 19:26:49
ledongnhat1	KoTexJX2	ThiÕu L©m vâ t¨ng  	7	99	0	21146782	0	0	0	0	0	0	20000016	113.161.161.18	2019-09-23 09:34:43	2019-09-23 14:00:41
ledongnhat2	KoTexJx2NMK	Nga My xuÊt gia  	7	99	0	14234000	0	0	0	0	0	0	20000000	113.161.161.18	2019-09-23 09:40:47	2019-09-23 14:00:50
buigiangoc	Krystal	Vâ §ang ®¹o gia  	7	99	0	1000000	0	0	0	0	0	0	0	123.16.47.99	2019-09-23 13:38:37	2019-09-24 11:41:31
dat09jx2	KS§¹tSÇu§êi	ThiÕu L©m vâ t¨ng  	7	99	0	950000	0	0	0	0	0	0	0	27.73.27.50	2019-09-22 18:13:00	2019-09-22 18:13:25
hungyen1	KuChØNg­îc	Nga My xuÊt gia  	7	99	0	27817000	0	0	0	0	0	0	580023	117.4.120.230	2019-09-23 14:22:26	2019-09-24 11:47:14
welinegen1	KylianMbappe	ThiÕu L©m thiÒn t¨ng  	7	99	0	33257000	0	0	0	0	0	0	4875000016	113.179.214.129	2019-09-22 20:05:44	2019-09-23 13:57:10
thienddd1	KüN÷Diva	Nga My xuÊt gia  	7	99	0	15330004	0	0	0	0	0	0	1000055	42.112.247.158	2019-09-22 19:01:03	2019-09-22 20:02:48
thienddd	KüN÷MïaXu©n	Nga My tôc gia  	7	99	0	4118001	0	0	0	0	0	0	0	42.112.247.158	2019-09-22 18:18:41	2019-09-22 18:19:43
viet207899	LanQuÕPh­êng	D­¬ng M«n Cung Kþ  	7	99	0	17000000	0	0	0	0	0	0	0	113.174.55.250	2019-09-24 13:00:34	2019-09-24 13:01:41
toancau115	LAPTOPTOANCAU	ThiÕu L©m thiÒn t¨ng  	7	99	0	37598500	0	0	0	0	0	0	0	171.250.24.55	2019-09-24 10:56:11	2019-09-24 11:49:29
nnl280201	LeThanh	D­¬ng M«n th­¬ng Kþ  	7	99	0	720380	0	0	0	0	0	0	60180292	117.1.104.166	2019-09-22 18:36:49	2019-09-23 01:04:09
nnl280200	LeThanhh	Vâ §ang ®¹o gia  	7	99	0	15236100	0	0	0	0	0	0	242065	117.1.104.166	2019-09-22 23:34:29	2019-09-22 23:54:11
nnl280203	LeThanhND	HiÖp §éc  	7	99	0	16774000	0	0	0	0	0	0	249612	117.1.104.166	2019-09-23 00:21:50	2019-09-23 00:27:50
nnl280202	LeThanhNM	Nga My xuÊt gia  	7	99	0	16995500	0	0	0	0	0	0	7431915	117.1.104.166	2019-09-23 00:03:51	2019-09-23 01:40:43
nnl280204	LeThanhTL	ThiÕu L©m vâ t¨ng  	7	99	0	8764346	0	0	0	0	0	0	15846739	117.1.106.183	2019-09-23 00:57:07	2019-09-23 23:51:24
honghai1	Lijkey	ThiÕu L©m vâ t¨ng  	7	99	0	17536500	0	0	0	0	0	0	0	125.214.60.32	2019-09-22 18:04:35	2019-09-22 18:27:46
dinhlaquyen1995	LilianaCatiaAvei	C¸i Bang TÜnh y  	0	99	0	39620000	0	0	0	0	0	0	0	125.212.182.144	2019-09-22 18:03:52	2019-09-24 08:08:23
ruisekhung1106	LinhNhi	Vâ §ang tôc gia  	7	99	0	10589910	0	0	0	0	0	0	63023	113.175.68.12	2019-09-22 20:43:50	2019-09-24 01:13:17
0976382117	LiÕmKhÊc	ThiÕu L©m thiÒn t¨ng  	7	99	0	38800023	0	0	0	0	0	0	39450954	42.112.238.127	2019-09-22 18:01:47	2019-09-24 12:53:23
bestbun2	liuliu	Nga My xuÊt gia  	7	99	0	40998500	0	0	0	0	0	0	0	14.242.241.7	2019-09-23 16:58:56	2019-09-23 17:34:12
chipheo1x	LKChiPheoO	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.176.27.69	2019-09-22 18:11:10	2019-09-22 18:12:04
phuongthao	LovePT99	HiÖp §éc  	7	99	0	5500000	0	0	0	0	0	0	21	126.243.33.224	2019-09-23 22:11:27	2019-09-23 23:06:07
honeylee1	LPBxKhangKiÖn	Vâ §ang tôc gia  	7	99	0	27090940	0	0	0	0	0	0	21231900	1.52.194.164	2019-09-23 11:48:24	2019-09-23 15:49:11
songuku1991	LucKyLuc	C¸i Bang ¤ Y  	7	99	0	34500005	0	0	0	0	0	0	6000552	14.231.32.33	2019-09-23 17:30:40	2019-09-23 18:03:51
vancuong22	LyCoMuong	Nga My xuÊt gia  	7	99	0	346001	0	0	0	0	0	0	34	27.75.78.231	2019-09-22 18:36:57	2019-09-23 12:34:57
anhhieu67	LýPhïTrÇn	Vâ §ang ®¹o gia  	7	99	0	24547660	0	0	0	0	0	0	20000000	116.107.165.63	2019-09-24 12:01:54	2019-09-24 12:46:21
czluzdz1995	LªnBèGiÕt2	ThiÕu L©m vâ t¨ng  	7	99	0	2017725	0	0	0	0	0	0	23	14.239.144.210	2019-09-22 18:16:58	2019-09-23 21:33:43
gasmyquang	LªnhHåR¨ng	D­¬ng M«n th­¬ng Kþ  	7	99	0	30192500	0	0	0	0	0	0	9000063	1.54.2.35	2019-09-24 01:31:18	2019-09-24 02:26:25
tieuthien1	L¹cHoa¢m	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	133.218.187.98	2019-09-22 19:31:11	2019-09-22 19:36:44
mi4mt1	L¾cTheo§iÖuNh¹c	Nga My tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	115.76.186.133	2019-09-22 18:21:25	2019-09-22 18:22:17
quandtu	MANHHO	ThiÕu L©m vâ t¨ng  	7	99	0	39799500	0	0	0	0	0	0	0	118.68.55.250	2019-09-22 16:40:25	2019-09-24 12:45:28
0942946246qt	ManhKhoi	D­¬ng M«n Cung Kþ  	7	99	0	50000000	0	0	0	0	0	0	18	14.226.127.119	2019-09-22 16:41:09	2019-09-23 17:43:04
amobile	Masking	HiÖp §éc  	0	99	0	1000000	0	0	0	0	0	0	0	58.186.14.131	2019-09-23 15:46:01	2019-09-23 15:46:47
supertmt1989	MaTreCon	Nga My xuÊt gia  	7	99	0	13020500	0	0	0	0	0	0	3762657	58.187.125.38	2019-09-22 18:41:33	2019-09-23 12:12:00
nammai2931995	Mbappe	ThiÕu L©m vâ t¨ng  	7	99	0	8548980	0	0	0	0	0	0	21487	113.167.224.247	2019-09-22 19:32:24	2019-09-23 22:47:03
mautim1	MechBay	ThiÕu L©m vâ t¨ng  	7	99	0	36000000	0	0	0	0	0	0	41	14.231.227.67	2019-09-23 06:24:52	2019-09-23 06:25:43
volam2sh123	MéDungCa	C¸i Bang ¤ Y  	7	99	0	8573732	0	0	0	0	0	0	0	14.226.102.209	2019-09-22 21:16:45	2019-09-23 00:56:16
caothinhhanh	MËpCÇmSóng	ThiÕu L©m vâ t¨ng  	0	80	0	18634560	0	0	0	0	0	0	18648236	113.162.103.21	2019-09-23 17:43:47	2019-09-23 18:21:52
nhoccamdao1	MimiAa	Nga My tôc gia  	7	99	0	40998500	0	0	0	0	0	0	0	14.173.236.12	2019-09-22 19:28:14	2019-09-22 20:19:14
meo123	MinhSeoul	ThiÕu L©m vâ t¨ng  	7	99	0	40947000	0	0	0	0	0	0	18	171.237.83.245	2019-09-23 08:27:55	2019-09-24 11:43:28
saccun	MinhTam	ThiÕu L©m tôc gia  	7	99	0	40597000	0	0	0	0	0	0	0	113.179.31.205	2019-09-24 12:38:43	2019-09-24 13:04:54
amxvippr02	MinhTinh	Nga My xuÊt gia  	7	99	0	38491000	0	0	0	0	0	0	14921003	123.22.216.184	2019-09-22 19:00:07	2019-09-24 12:26:31
saccun	MinhTu	D­¬ng M«n Cung Kþ  	7	99	0	37558500	0	0	0	0	0	0	12	113.179.31.205	2019-09-23 19:39:50	2019-09-23 21:49:48
saccun	MinhTus	Vâ §ang ®¹o gia  	7	99	0	40998500	0	0	0	0	0	0	0	113.179.31.205	2019-09-23 19:21:33	2019-09-24 12:35:46
laotonxz	MiuMiu	Nga My tôc gia  	7	99	0	41000000	0	0	0	0	0	0	0	14.254.9.30	2019-09-23 08:57:46	2019-09-23 08:58:58
truong6009	MNDDDDDD	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-23 10:33:28	1970-01-01 08:00:00
truong6009	MNDDDDDDD	Nga My tôc gia  	7	99	0	17587400	0	0	0	0	0	0	4301958	171.235.128.30	2019-09-23 10:33:44	2019-09-24 11:34:10
anhtrong2	Móa§iEm	Thóy Yªn Vò Tiªn  	7	99	0	28628050	0	0	0	0	0	0	13163549	126.243.9.37	2019-09-24 01:41:34	2019-09-24 10:31:31
daikanat	MoDungTruyPhong	Vâ §ang tôc gia  	7	99	0	40995500	0	0	0	0	0	0	1	14.182.29.81	2019-09-24 06:40:11	2019-09-24 06:55:20
thienthien	MoiTapCuoc	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	115.77.190.227	2019-09-24 12:42:01	2019-09-24 12:42:43
dophuongthao	mrBeen	Vâ §ang ®¹o gia  	7	99	0	29950408	0	0	0	0	0	0	53	126.243.33.224	2019-09-23 20:27:33	2019-09-23 23:02:38
thuyyenbp	muachetsachnhe	Thóy Yªn Vò Tiªn  	7	99	0	28400000	0	0	0	0	0	0	12500507	27.74.56.28	2019-09-24 09:17:29	2019-09-24 13:02:59
nammai2931994	NamDuPaiii	ThiÕu L©m vâ t¨ng  	0	99	0	38538500	0	0	0	0	0	0	1370000022	113.167.224.247	2019-09-23 07:40:06	2019-09-23 14:23:44
kiendoi9797	NamVuong	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	123.24.233.112	2019-09-22 23:00:02	2019-09-22 23:00:36
thienhaihn	NaNaXjnh	§­êng M«n phæ th«ng  	7	99	0	38729472	0	0	0	0	0	0	2400030	27.72.61.89	2019-09-23 22:24:03	2019-09-23 23:33:16
ngoanhtu3101	NBCiBaoChan	ThiÕu L©m vâ t¨ng  	7	99	0	18707000	0	0	0	0	0	0	0	113.160.200.117	2019-09-23 13:28:30	2019-09-23 14:18:12
vancuong33	NBVipCanDoi	C¸i Bang ¤ Y  	7	99	0	998500	0	0	0	0	0	0	0	27.75.78.231	2019-09-23 10:07:08	2019-09-23 10:12:16
quandtu	NgaMyCave	Nga My xuÊt gia  	7	99	0	33479522	0	0	0	0	0	0	32709940	118.68.55.250	2019-09-22 18:35:52	2019-09-23 11:34:11
0352326695a	NganDu99	ThiÕu L©m vâ t¨ng  	7	99	0	43651669	0	0	0	0	0	0	0	128.53.215.217	2019-09-24 11:24:50	2019-09-24 12:54:43
01688492786a	NganDu999	Nga My xuÊt gia  	7	99	0	998500	0	0	0	0	0	0	0	128.53.215.217	2019-09-24 12:53:06	2019-09-24 12:55:08
