line_id	group_id	desc_cn	condition_ids	item_group_id	type	type_val	min_val	max_val	stat_type	desc_vn
890	20869	1级血滴石数量			TASK_STAT	30023	1	2000000000	SUM	
891	20870	2级血滴石数量			TASK_STAT	30024	1	2000000000	SUM	
892	20871	3级血滴石数量			TASK_STAT	30025	1	2000000000	SUM	
893	20872	4级血滴石数量			TASK_STAT	30026	1	2000000000	SUM	
894	20873	5级血滴石数量			TASK_STAT	30027	1	2000000000	SUM	
895	20874	6级血滴石数量			TASK_STAT	30028	1	2000000000	SUM	
896	20875	1级月白石数量			TASK_STAT	30029	1	2000000000	SUM	
897	20876	2级月白石数量			TASK_STAT	30030	1	2000000000	SUM	
898	20877	3级月白石数量			TASK_STAT	30031	1	2000000000	SUM	
899	20878	4级月白石数量			TASK_STAT	30032	1	2000000000	SUM	
900	20879	5级月白石数量			TASK_STAT	30033	1	2000000000	SUM	
901	20880	6级月白石数量			TASK_STAT	30034	1	2000000000	SUM	
902	20881	1级琥珀石数量			TASK_STAT	30035	1	2000000000	SUM	
903	20882	2级琥珀石数量			TASK_STAT	30036	1	2000000000	SUM	
904	20883	3级琥珀石数量			TASK_STAT	30037	1	2000000000	SUM	
905	20884	4级琥珀石数量			TASK_STAT	30038	1	2000000000	SUM	
906	20885	5级琥珀石数量			TASK_STAT	30039	1	2000000000	SUM	
907	20886	6级琥珀石数量			TASK_STAT	30040	1	2000000000	SUM	
908	20887	1级黑曜石数量			TASK_STAT	30041	1	2000000000	SUM	
909	20888	2级黑曜石数量			TASK_STAT	30042	1	2000000000	SUM	
910	20889	3级黑曜石数量			TASK_STAT	30043	1	2000000000	SUM	
911	20890	4级黑曜石数量			TASK_STAT	30044	1	2000000000	SUM	
912	20891	5级黑曜石数量			TASK_STAT	30045	1	2000000000	SUM	
913	20892	6级黑曜石数量			TASK_STAT	30046	1	2000000000	SUM	
914	20893	1级血滴石镶嵌数量			ITEM_BASE	1015	2	2	COUNT	
915	20894	2级血滴石镶嵌数量			ITEM_BASE	1015	3	3	COUNT	
916	20895	3级血滴石镶嵌数量			ITEM_BASE	1015	4	4	COUNT	
917	20896	4级血滴石镶嵌数量			ITEM_BASE	1015	5	5	COUNT	
918	20897	5级血滴石镶嵌数量			ITEM_BASE	1015	6	6	COUNT	
919	20898	6级血滴石镶嵌数量			ITEM_BASE	1015	7	7	COUNT	
920	20899	1级月白石镶嵌数量			ITEM_BASE	1015	8	8	COUNT	
921	20900	2级月白石镶嵌数量			ITEM_BASE	1015	9	9	COUNT	
922	20901	3级月白石镶嵌数量			ITEM_BASE	1015	10	10	COUNT	
923	20902	4级月白石镶嵌数量			ITEM_BASE	1015	11	11	COUNT	
924	20903	5级月白石镶嵌数量			ITEM_BASE	1015	12	12	COUNT	
925	20904	6级月白石镶嵌数量			ITEM_BASE	1015	13	13	COUNT	
926	20905	1级琥珀石镶嵌数量			ITEM_BASE	1015	14	14	COUNT	
927	20906	2级琥珀石镶嵌数量			ITEM_BASE	1015	15	15	COUNT	
928	20907	3级琥珀石镶嵌数量			ITEM_BASE	1015	16	16	COUNT	
929	20908	4级琥珀石镶嵌数量			ITEM_BASE	1015	17	17	COUNT	
930	20909	5级琥珀石镶嵌数量			ITEM_BASE	1015	18	18	COUNT	
931	20910	6级琥珀石镶嵌数量			ITEM_BASE	1015	19	19	COUNT	
932	20911	1级黑曜石镶嵌数量			ITEM_BASE	1015	20	20	COUNT	
933	20912	2级黑曜石镶嵌数量			ITEM_BASE	1015	21	21	COUNT	
934	20913	3级黑曜石镶嵌数量			ITEM_BASE	1015	22	22	COUNT	
935	20914	4级黑曜石镶嵌数量			ITEM_BASE	1015	23	23	COUNT	
936	20915	5级黑曜石镶嵌数量			ITEM_BASE	1015	24	24	COUNT	
937	20916	6级黑曜石镶嵌数量			ITEM_BASE	1015	25	25	COUNT	
938	20893	1级血滴石镶嵌数量			ITEM_BASE	1016	2	2	COUNT	
939	20894	2级血滴石镶嵌数量			ITEM_BASE	1016	3	3	COUNT	
940	20895	3级血滴石镶嵌数量			ITEM_BASE	1016	4	4	COUNT	
941	20896	4级血滴石镶嵌数量			ITEM_BASE	1016	5	5	COUNT	
942	20897	5级血滴石镶嵌数量			ITEM_BASE	1016	6	6	COUNT	
943	20898	6级血滴石镶嵌数量			ITEM_BASE	1016	7	7	COUNT	
944	20899	1级月白石镶嵌数量			ITEM_BASE	1016	8	8	COUNT	
945	20900	2级月白石镶嵌数量			ITEM_BASE	1016	9	9	COUNT	
946	20901	3级月白石镶嵌数量			ITEM_BASE	1016	10	10	COUNT	
947	20902	4级月白石镶嵌数量			ITEM_BASE	1016	11	11	COUNT	
948	20903	5级月白石镶嵌数量			ITEM_BASE	1016	12	12	COUNT	
949	20904	6级月白石镶嵌数量			ITEM_BASE	1016	13	13	COUNT	
950	20905	1级琥珀石镶嵌数量			ITEM_BASE	1016	14	14	COUNT	
951	20906	2级琥珀石镶嵌数量			ITEM_BASE	1016	15	15	COUNT	
952	20907	3级琥珀石镶嵌数量			ITEM_BASE	1016	16	16	COUNT	
953	20908	4级琥珀石镶嵌数量			ITEM_BASE	1016	17	17	COUNT	
954	20909	5级琥珀石镶嵌数量			ITEM_BASE	1016	18	18	COUNT	
955	20910	6级琥珀石镶嵌数量			ITEM_BASE	1016	19	19	COUNT	
956	20911	1级黑曜石镶嵌数量			ITEM_BASE	1016	20	20	COUNT	
957	20912	2级黑曜石镶嵌数量			ITEM_BASE	1016	21	21	COUNT	
958	20913	3级黑曜石镶嵌数量			ITEM_BASE	1016	22	22	COUNT	
959	20914	4级黑曜石镶嵌数量			ITEM_BASE	1016	23	23	COUNT	
960	20915	5级黑曜石镶嵌数量			ITEM_BASE	1016	24	24	COUNT	
961	20916	6级黑曜石镶嵌数量			ITEM_BASE	1016	25	25	COUNT	
962	20893	1级血滴石镶嵌数量			ITEM_BASE	1017	2	2	COUNT	
963	20894	2级血滴石镶嵌数量			ITEM_BASE	1017	3	3	COUNT	
964	20895	3级血滴石镶嵌数量			ITEM_BASE	1017	4	4	COUNT	
965	20896	4级血滴石镶嵌数量			ITEM_BASE	1017	5	5	COUNT	
966	20897	5级血滴石镶嵌数量			ITEM_BASE	1017	6	6	COUNT	
967	20898	6级血滴石镶嵌数量			ITEM_BASE	1017	7	7	COUNT	
968	20899	1级月白石镶嵌数量			ITEM_BASE	1017	8	8	COUNT	
969	20900	2级月白石镶嵌数量			ITEM_BASE	1017	9	9	COUNT	
970	20901	3级月白石镶嵌数量			ITEM_BASE	1017	10	10	COUNT	
971	20902	4级月白石镶嵌数量			ITEM_BASE	1017	11	11	COUNT	
972	20903	5级月白石镶嵌数量			ITEM_BASE	1017	12	12	COUNT	
973	20904	6级月白石镶嵌数量			ITEM_BASE	1017	13	13	COUNT	
974	20905	1级琥珀石镶嵌数量			ITEM_BASE	1017	14	14	COUNT	
975	20906	2级琥珀石镶嵌数量			ITEM_BASE	1017	15	15	COUNT	
976	20907	3级琥珀石镶嵌数量			ITEM_BASE	1017	16	16	COUNT	
977	20908	4级琥珀石镶嵌数量			ITEM_BASE	1017	17	17	COUNT	
978	20909	5级琥珀石镶嵌数量			ITEM_BASE	1017	18	18	COUNT	
979	20910	6级琥珀石镶嵌数量			ITEM_BASE	1017	19	19	COUNT	
980	20911	1级黑曜石镶嵌数量			ITEM_BASE	1017	20	20	COUNT	
981	20912	2级黑曜石镶嵌数量			ITEM_BASE	1017	21	21	COUNT	
982	20913	3级黑曜石镶嵌数量			ITEM_BASE	1017	22	22	COUNT	
983	20914	4级黑曜石镶嵌数量			ITEM_BASE	1017	23	23	COUNT	
984	20915	5级黑曜石镶嵌数量			ITEM_BASE	1017	24	24	COUNT	
985	20916	6级黑曜石镶嵌数量			ITEM_BASE	1017	25	25	COUNT	
986	20917	头部镶血滴石的数量		10200	ITEM_BASE	1015	2	7	COUNT	
987	20918	头部镶月白石的数量		10200	ITEM_BASE	1015	8	13	COUNT	
988	20919	头部镶琥珀石的数量		10200	ITEM_BASE	1015	14	19	COUNT	
989	20920	头部镶黑曜石的数量		10200	ITEM_BASE	1015	20	25	COUNT	
990	20921	衣裤镶血滴石的数量		10360	ITEM_BASE	1015	2	7	COUNT	
991	20922	衣裤镶月白石的数量		10360	ITEM_BASE	1015	8	13	COUNT	
992	20923	衣裤镶琥珀石的数量		10360	ITEM_BASE	1015	14	19	COUNT	
993	20924	衣裤镶黑曜石的数量		10360	ITEM_BASE	1015	20	25	COUNT	
994	20925	戒指镶血滴石的数量		10361	ITEM_BASE	1015	2	7	COUNT	
995	20926	戒指镶月白石的数量		10361	ITEM_BASE	1015	8	13	COUNT	
996	20927	戒指镶琥珀石的数量		10361	ITEM_BASE	1015	14	19	COUNT	
997	20928	戒指镶黑曜石的数量		10361	ITEM_BASE	1015	20	25	COUNT	
998	20929	武器镶血滴石的数量		10199	ITEM_BASE	1015	2	7	COUNT	
999	20930	武器镶月白石的数量		10199	ITEM_BASE	1015	8	13	COUNT	
1000	20931	武器镶琥珀石的数量		10199	ITEM_BASE	1015	14	19	COUNT	
1001	20932	武器镶黑曜石的数量		10199	ITEM_BASE	1015	20	25	COUNT	
1002	20917	头部镶血滴石的数量		10200	ITEM_BASE	1016	2	7	COUNT	
1003	20918	头部镶月白石的数量		10200	ITEM_BASE	1016	8	13	COUNT	
1004	20919	头部镶琥珀石的数量		10200	ITEM_BASE	1016	14	19	COUNT	
1005	20920	头部镶黑曜石的数量		10200	ITEM_BASE	1016	20	25	COUNT	
1006	20921	衣裤镶血滴石的数量		10360	ITEM_BASE	1016	2	7	COUNT	
1007	20922	衣裤镶月白石的数量		10360	ITEM_BASE	1016	8	13	COUNT	
1008	20923	衣裤镶琥珀石的数量		10360	ITEM_BASE	1016	14	19	COUNT	
1009	20924	衣裤镶黑曜石的数量		10360	ITEM_BASE	1016	20	25	COUNT	
1010	20925	戒指镶血滴石的数量		10361	ITEM_BASE	1016	2	7	COUNT	
1011	20926	戒指镶月白石的数量		10361	ITEM_BASE	1016	8	13	COUNT	
1012	20927	戒指镶琥珀石的数量		10361	ITEM_BASE	1016	14	19	COUNT	
1013	20928	戒指镶黑曜石的数量		10361	ITEM_BASE	1016	20	25	COUNT	
1014	20929	武器镶血滴石的数量		10199	ITEM_BASE	1016	2	7	COUNT	
1015	20930	武器镶月白石的数量		10199	ITEM_BASE	1016	8	13	COUNT	
1016	20931	武器镶琥珀石的数量		10199	ITEM_BASE	1016	14	19	COUNT	
1017	20932	武器镶黑曜石的数量		10199	ITEM_BASE	1016	20	25	COUNT	
1018	20917	头部镶血滴石的数量		10200	ITEM_BASE	1017	2	7	COUNT	
1019	20918	头部镶月白石的数量		10200	ITEM_BASE	1017	8	13	COUNT	
1020	20919	头部镶琥珀石的数量		10200	ITEM_BASE	1017	14	19	COUNT	
1021	20920	头部镶黑曜石的数量		10200	ITEM_BASE	1017	20	25	COUNT	
1022	20921	衣裤镶血滴石的数量		10360	ITEM_BASE	1017	2	7	COUNT	
1023	20922	衣裤镶月白石的数量		10360	ITEM_BASE	1017	8	13	COUNT	
1024	20923	衣裤镶琥珀石的数量		10360	ITEM_BASE	1017	14	19	COUNT	
1025	20924	衣裤镶黑曜石的数量		10360	ITEM_BASE	1017	20	25	COUNT	
1026	20925	戒指镶血滴石的数量		10361	ITEM_BASE	1017	2	7	COUNT	
1027	20926	戒指镶月白石的数量		10361	ITEM_BASE	1017	8	13	COUNT	
1028	20927	戒指镶琥珀石的数量		10361	ITEM_BASE	1017	14	19	COUNT	
1029	20928	戒指镶黑曜石的数量		10361	ITEM_BASE	1017	20	25	COUNT	
1030	20929	武器镶血滴石的数量		10199	ITEM_BASE	1017	2	7	COUNT	
1031	20930	武器镶月白石的数量		10199	ITEM_BASE	1017	8	13	COUNT	
1032	20931	武器镶琥珀石的数量		10199	ITEM_BASE	1017	14	19	COUNT	
1033	20932	武器镶黑曜石的数量		10199	ITEM_BASE	1017	20	25	COUNT	
1034	20933	开了1个孔的头装备数		10200	ITEM_BASE	1018	1	1	COUNT	
1035	20934	开了2个孔的头装备数		10200	ITEM_BASE	1018	2	2	COUNT	
1036	20935	开了3个孔的头装备数		10200	ITEM_BASE	1018	3	3	COUNT	
1037	20936	开了1个孔的衣裤装备数		10360	ITEM_BASE	1018	1	1	COUNT	
1038	20937	开了2个孔的衣裤装备数		10360	ITEM_BASE	1018	2	2	COUNT	
1039	20938	开了3个孔的衣裤装备数		10360	ITEM_BASE	1018	3	3	COUNT	
1040	20939	开了1个孔的戒指装备数		10361	ITEM_BASE	1018	1	1	COUNT	
1041	20940	开了2个孔的戒指装备数		10361	ITEM_BASE	1018	2	2	COUNT	
1042	20941	开了3个孔的戒指装备数		10361	ITEM_BASE	1018	3	3	COUNT	
1043	20942	开了1个孔的武器装备数		10199	ITEM_BASE	1018	1	1	COUNT	
1044	20943	开了2个孔的武器装备数		10199	ITEM_BASE	1018	2	2	COUNT	
1045	20944	开了3个孔的武器装备数		10199	ITEM_BASE	1018	3	3	COUNT	
1046	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71706	71706	COUNT	
1047	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354801	1354801	COUNT	
1048	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354802	1354802	COUNT	
1049	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71706	71706	COUNT	
1050	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354801	1354801	COUNT	
1051	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354802	1354802	COUNT	
1052	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71706	71706	COUNT	
1053	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354801	1354801	COUNT	
1054	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354802	1354802	COUNT	
1055	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71906	71906	COUNT	
1056	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354901	1354901	COUNT	
1057	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354902	1354902	COUNT	
1058	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71906	71906	COUNT	
1059	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354901	1354901	COUNT	
1060	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354902	1354902	COUNT	
1061	20945	4级韵灵	40087	10300	ITEM_BASE	1009	71906	71906	COUNT	
1062	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354901	1354901	COUNT	
1063	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354902	1354902	COUNT	
1064	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72106	72106	COUNT	
1065	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355001	1355001	COUNT	
1066	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355002	1355002	COUNT	
1067	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72106	72106	COUNT	
1068	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355001	1355001	COUNT	
1069	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355002	1355002	COUNT	
1070	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72106	72106	COUNT	
1071	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355001	1355001	COUNT	
1072	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355002	1355002	COUNT	
1073	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72306	72306	COUNT	
1074	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355101	1355101	COUNT	
1075	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355102	1355102	COUNT	
1076	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72306	72306	COUNT	
1077	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355101	1355101	COUNT	
1078	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355102	1355102	COUNT	
1079	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72306	72306	COUNT	
1080	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355101	1355101	COUNT	
1081	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355102	1355102	COUNT	
1082	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72506	72506	COUNT	
1083	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355201	1355201	COUNT	
1084	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355202	1355202	COUNT	
1085	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72506	72506	COUNT	
1086	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355201	1355201	COUNT	
1087	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355202	1355202	COUNT	
1088	20945	4级韵灵	40087	10300	ITEM_BASE	1009	72506	72506	COUNT	
1089	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355201	1355201	COUNT	
1090	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355202	1355202	COUNT	
1091	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1355501	1355501	COUNT	
1092	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355601	1355601	COUNT	
1093	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355602	1355602	COUNT	
1094	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1355701	1355701	COUNT	
1095	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355801	1355801	COUNT	
1096	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1355802	1355802	COUNT	
1097	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1355901	1355901	COUNT	
1098	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1355904	1355904	COUNT	
1099	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1356101	1356101	COUNT	
1100	20945	4级韵灵	40087	10300	ITEM_BASE	1009	30706	30706	COUNT	
1101	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1353801	1353801	COUNT	
1102	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1353802	1353802	COUNT	
1103	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1319706	1319706	COUNT	
1104	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1335202	1335202	COUNT	
1105	20947	6级韵灵	40087	10300	ITEM_BASE	1009	56305	56305	COUNT	
1106	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1356001	1356001	COUNT	
1107	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1356004	1356004	COUNT	
1108	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1356201	1356201	COUNT	
1109	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1353701	1353701	COUNT	
1110	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1353702	1353702	COUNT	
1111	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1353703	1353703	COUNT	
1112	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1353901	1353901	COUNT	
1113	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1353902	1353902	COUNT	
1114	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1353903	1353903	COUNT	
1115	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1353901	1353901	COUNT	
1116	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1353902	1353902	COUNT	
1117	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1353903	1353903	COUNT	
1118	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1353901	1353901	COUNT	
1119	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1353902	1353902	COUNT	
1120	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1353903	1353903	COUNT	
1121	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354001	1354001	COUNT	
1122	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354002	1354002	COUNT	
1123	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354003	1354003	COUNT	
1124	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354001	1354001	COUNT	
1125	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354002	1354002	COUNT	
1126	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354003	1354003	COUNT	
1127	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354001	1354001	COUNT	
1128	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354002	1354002	COUNT	
1129	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354003	1354003	COUNT	
1130	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354101	1354101	COUNT	
1131	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354102	1354102	COUNT	
1132	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354103	1354103	COUNT	
1133	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354101	1354101	COUNT	
1134	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354102	1354102	COUNT	
1135	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354103	1354103	COUNT	
1136	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354101	1354101	COUNT	
1137	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354102	1354102	COUNT	
1138	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354103	1354103	COUNT	
1139	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354201	1354201	COUNT	
1140	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354202	1354202	COUNT	
1141	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354203	1354203	COUNT	
1142	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354201	1354201	COUNT	
1143	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354202	1354202	COUNT	
1144	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354203	1354203	COUNT	
1145	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354201	1354201	COUNT	
1146	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354202	1354202	COUNT	
1147	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354203	1354203	COUNT	
1148	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354301	1354301	COUNT	
1149	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354302	1354302	COUNT	
1150	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354303	1354303	COUNT	
1151	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354301	1354301	COUNT	
1152	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354302	1354302	COUNT	
1153	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354303	1354303	COUNT	
1154	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354301	1354301	COUNT	
1155	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354302	1354302	COUNT	
1156	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354303	1354303	COUNT	
1157	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354401	1354401	COUNT	
1158	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354402	1354402	COUNT	
1159	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354403	1354403	COUNT	
1160	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354401	1354401	COUNT	
1161	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354402	1354402	COUNT	
1162	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354403	1354403	COUNT	
1163	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354401	1354401	COUNT	
1164	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354402	1354402	COUNT	
1165	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354403	1354403	COUNT	
1166	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354501	1354501	COUNT	
1167	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354502	1354502	COUNT	
1168	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354503	1354503	COUNT	
1169	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354501	1354501	COUNT	
1170	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354502	1354502	COUNT	
1171	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354503	1354503	COUNT	
1172	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354501	1354501	COUNT	
1173	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354502	1354502	COUNT	
1174	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354503	1354503	COUNT	
1175	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354601	1354601	COUNT	
1176	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354602	1354602	COUNT	
1177	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354603	1354603	COUNT	
1178	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354601	1354601	COUNT	
1179	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354602	1354602	COUNT	
1180	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354603	1354603	COUNT	
1181	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354601	1354601	COUNT	
1182	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354602	1354602	COUNT	
1183	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354603	1354603	COUNT	
1184	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354701	1354701	COUNT	
1185	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354702	1354702	COUNT	
1186	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354703	1354703	COUNT	
1187	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354701	1354701	COUNT	
1188	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354702	1354702	COUNT	
1189	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354703	1354703	COUNT	
1190	20945	4级韵灵	40087	10300	ITEM_BASE	1009	1354701	1354701	COUNT	
1191	20946	5级韵灵	40087	10300	ITEM_BASE	1009	1354702	1354702	COUNT	
1192	20947	6级韵灵	40087	10300	ITEM_BASE	1009	1354703	1354703	COUNT	
1193	20948	灵徒头		10331	ITEM_BASE	1005	1	2000000000	SUM	
1194	20949	灵徒衣		10332	ITEM_BASE	1005	1	2000000000	SUM	
1195	20950	灵徒裤		10333	ITEM_BASE	1005	1	2000000000	SUM	
1196	20951	灵徒武器		10334	ITEM_BASE	1005	1	2000000000	SUM	
1197	20952	角色拥有的玄炎铁数量		10362	ITEM_BASE	1005	1	2000000000	SUM	
1198	20953	角色拥有的炎灵丝数量		10363	ITEM_BASE	1005	1	2000000000	SUM	
1199	20954	角色拥有的魔狼皮数量		10364	ITEM_BASE	1005	1	2000000000	SUM	
1200	20955	角色拥有的地龙皮数量		10365	ITEM_BASE	1005	1	2000000000	SUM	
1201	20956	角色拥有的仙音石数量		10366	ITEM_BASE	1005	1	2000000000	SUM	
1202	20957	角色拥有的玄炎钢数量		10367	ITEM_BASE	1005	1	2000000000	SUM	
1203	20958	角色拥有的炎灵布数量		10368	ITEM_BASE	1005	1	2000000000	SUM	
1204	20959	角色拥有的魔狼甲数量		10369	ITEM_BASE	1005	1	2000000000	SUM	
1205	20960	角色拥有的地龙甲数量		10370	ITEM_BASE	1005	1	2000000000	SUM	
1206	20961	角色拥有的仙音玉数量		10371	ITEM_BASE	1005	1	2000000000	SUM	
1207	20962	角色拥有的太一令数量		10372	ITEM_BASE	1005	1	2000000000	SUM	
1208	20963	1级宠物技能书		10373	ITEM_BASE	1005	1	2000000000	SUM	
1209	20964	2级宠物技能书		10374	ITEM_BASE	1005	1	2000000000	SUM	
1210	20965	3级宠物技能书		10375	ITEM_BASE	1005	1	2000000000	SUM	
1211	20966	4级宠物技能书		10376	ITEM_BASE	1005	1	2000000000	SUM	
