Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
duykaka2019	NhÞLangThÇn	ThiÕu L©m vâ t¨ng  	7	99	0	99000000	0	0	0	0	0	0	332001328	14.181.214.31	2019-09-16 23:12:56	2019-09-17 15:25:34
acctrang1998	NhÞThiÕuGia	C¸i Bang ¤ Y  	0	79	0	40000000	0	0	0	0	0	0	320347720	27.3.9.249	2019-09-17 05:54:18	2019-09-17 06:52:51
nongdanchoinet	NinhVòTÝch	D­¬ng M«n Cung Kþ  	7	99	0	32737410	0	0	0	0	0	0	20000016	14.241.247.215	2019-09-16 19:01:03	2019-09-17 20:33:11
chingakaka6	NMDTRAVINH	Nga My tôc gia  	7	99	0	8340000	0	0	0	0	0	0	20000021	27.71.206.140	2019-09-16 22:24:02	2019-09-17 21:02:28
hauloz2	nmkbuffpk123	Nga My xuÊt gia  	7	99	0	17940000	0	0	0	0	0	0	0	123.22.172.218	2019-09-17 11:30:20	2019-09-17 11:51:31
cuongsu112	NMKBµnCh©nPhËt	Nga My xuÊt gia  	7	99	0	49900000	0	0	0	0	0	0	1095000060	113.162.25.108	2019-09-17 17:26:41	2019-09-17 18:44:37
ongtrum511	nmkImKinGzz	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	116.106.202.203	2019-09-17 18:37:32	2019-09-17 19:51:49
ledai0310	NMKkakakak	Nga My xuÊt gia  	7	99	0	21499640	0	0	0	0	0	0	0	171.232.70.127	2019-09-16 18:39:37	2019-09-17 18:55:10
vutrongntbg1	NMKol0v3kEn	Nga My xuÊt gia  	7	99	0	32646500	0	0	0	0	0	0	160000	14.182.102.188	2019-09-17 09:33:41	2019-09-17 11:50:23
sakaya1	NMKQUyQUy	Nga My xuÊt gia  	7	99	0	24448000	0	0	0	0	0	0	183578816	113.170.163.87	2019-09-16 17:58:44	2019-09-17 20:40:26
ab1112	nmkS2sogame	Nga My xuÊt gia  	7	99	0	49399124	0	0	0	0	0	0	2508435	58.187.54.58	2019-09-16 18:40:40	2019-09-17 20:36:27
thienhaiht	NMKtext	Nga My xuÊt gia  	7	99	0	48750009	0	0	0	0	0	0	20000000	27.72.61.89	2019-09-17 15:00:53	2019-09-17 15:05:34
chingakaka2	NMKTRAVINH1	Nga My xuÊt gia  	7	99	0	29011674	0	0	0	0	0	0	20000012	27.71.206.140	2019-09-16 21:17:05	2019-09-17 20:31:26
chingakaka3	NMKTRAVINH2	Nga My xuÊt gia  	7	99	0	43762376	0	0	0	0	0	0	20000000	27.71.206.140	2019-09-16 21:39:31	2019-09-17 21:11:03
bapoibapa2000	nmkvl2	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	20000000	118.69.153.14	2019-09-16 21:31:50	2019-09-16 21:40:02
mrrnmk	NMKzzRßmNÌBa	Nga My xuÊt gia  	0	99	0	1000000	0	0	0	0	0	0	0	58.186.10.178	2019-09-16 19:18:09	2019-09-16 19:18:36
toanvc11117	NópLïmSótTrém	ThiÕu L©m vâ t¨ng  	7	99	0	32460780	0	0	0	0	0	0	28	116.100.114.77	2019-09-16 19:43:11	2019-09-17 13:15:56
sunguyendinh2	NoProPlem	Tµ §éc  	7	99	0	38939000	0	0	0	0	0	0	83960000	117.1.113.40	2019-09-17 12:34:24	2019-09-17 14:13:47
minh321a	NUDAMCA	Nga My tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	27.71.209.193	2019-09-16 22:02:47	2019-09-16 22:03:54
quanhtn981	NuPaKaChi	ThiÕu L©m vâ t¨ng  	7	99	0	9056030	0	0	0	0	0	0	20000031	113.23.53.53	2019-09-16 21:19:50	2019-09-17 10:23:59
sunguyendinh1	NyC«SyT×nh	Nga My xuÊt gia  	7	99	0	46937500	0	0	0	0	0	0	1592281302	117.1.113.40	2019-09-17 00:43:53	2019-09-17 19:26:45
binhtula95acc2	N÷TÆcMiªuC­¬ng	Tµ §éc  	7	99	0	41000000	0	0	0	0	0	0	0	116.97.235.73	2019-09-17 13:04:36	2019-09-17 13:05:11
sangkt201	o0oo0o	ThiÕu L©m vâ t¨ng  	7	99	0	41000008	0	0	0	0	0	0	0	14.233.139.8	2019-09-17 14:13:01	2019-09-17 14:27:03
0345420013	o0QHT0o	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	42.119.182.143	2019-09-17 17:09:10	2019-09-17 17:10:10
dinhlaquyen195	oCristianoRonald	§­êng M«n phæ th«ng  	0	99	0	40660000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:26:39	2019-09-17 22:00:21
dinhlaquyen19995	oGirlsLikeYouft	Nga My xuÊt gia  	0	99	0	40660000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:30:25	2019-09-17 22:04:30
jayteedp	oJunior	ThiÕu L©m vâ t¨ng  	7	99	0	37879600	0	0	0	0	0	0	0	171.241.108.195	2019-09-17 13:58:42	2019-09-17 22:31:18
acctrang1997	oLeoThiÕuGia	HiÖp §éc  	7	99	0	21243700	0	0	0	0	0	0	0	27.3.9.249	2019-09-16 16:04:43	2019-09-17 06:39:12
linh050901	oLinhBono01o	§­êng M«n phæ th«ng  	7	99	0	40992100	0	0	0	0	0	0	20000022	117.0.212.16	2019-09-16 20:22:46	2019-09-16 20:36:26
1191996	OnAcMayNe	ThiÕu L©m vâ t¨ng  	7	99	0	998500	0	0	0	0	0	0	0	115.73.215.75	2019-09-17 17:26:55	2019-09-17 17:30:34
huynhdth11	OngThanCatl0	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	115.78.120.176	2019-09-16 17:39:02	2019-09-16 17:41:50
thongthien	oo0oBäChÐc0oo	ThiÕu L©m vâ t¨ng  	7	99	0	40790000	0	0	0	0	0	0	0	115.78.228.39	2019-09-16 16:22:07	2019-09-16 16:26:34
anhtu92	oPTK3L·oTiªnSinh	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-17 22:54:34	1970-01-01 08:00:00
dinhlaquyen1995	oSeeYouAgain	HiÖp §éc  	0	99	0	40660000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:41:09	2019-09-17 21:38:47
phongvuong1	oSoBinhMinh	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	22	113.163.94.206	2019-09-17 12:13:59	2019-09-17 12:27:06
phongvuong2	oSoHoangHon	Nga My xuÊt gia  	7	99	0	36840000	0	0	0	0	0	0	0	113.163.94.206	2019-09-17 12:17:28	2019-09-17 12:27:17
tayrong11	PaanDa	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	115.78.124.102	2019-09-16 18:55:34	2019-09-16 19:02:37
welinegen4	PaulPogba	ThiÕu L©m tôc gia  	7	99	0	40660000	0	0	0	0	0	0	6570000	113.179.214.129	2019-09-16 23:17:33	2019-09-17 13:04:43
longkaka	PhatTieuGiaLa	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	115.78.122.22	2019-09-17 17:41:38	2019-09-17 17:44:16
boy9cdie12	PhiThienNgocHo	ThiÕu L©m vâ t¨ng  	7	99	0	36277000	0	0	0	0	0	0	22	117.1.165.14	2019-09-16 19:15:09	2019-09-17 22:04:43
concacconcac	PhoDoGaiXinh	ThiÕu L©m vâ t¨ng  	7	99	0	22009723	0	0	0	0	0	0	24	117.3.63.46	2019-09-17 19:05:14	2019-09-17 20:37:36
thochuoc2011	PhóLª11	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.184.100.202	2019-09-17 18:56:48	2019-09-17 19:09:04
drphuctd1996	Ph­îngLanH­¬ng	HiÖp §éc  	0	99	0	41000000	0	0	0	0	0	0	0	115.77.79.25	2019-09-17 11:03:54	2019-09-17 11:04:40
nhokbopq	Ph¸Game	Nga My tôc gia  	7	99	0	50000000	0	0	0	0	0	0	80000012	115.75.163.232	2019-09-16 21:07:58	2019-09-16 22:04:39
xluan1	pkclear	ThiÕu L©m vâ t¨ng  	7	99	0	25672535	0	0	0	0	0	0	135047468	123.17.245.7	2019-09-16 20:43:19	2019-09-17 21:50:17
qweqaz141	PkLaiPk	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	116.110.75.207	2019-09-17 19:46:35	2019-09-17 19:48:37
thienthuanhd	PoLiice	D­¬ng M«n th­¬ng Kþ  	7	99	0	31895501	0	0	0	0	0	0	37	42.117.111.170	2019-09-17 15:39:33	2019-09-17 16:33:16
duynguyen113	q23123e	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	116.110.100.129	2019-09-17 14:29:13	2019-09-17 14:29:49
sunguyendinh5	qah5123	ThiÕu L©m vâ t¨ng  	7	99	0	700000	0	0	0	0	0	0	0	117.1.113.40	2019-09-17 13:37:51	2019-09-17 13:38:55
kokoko643	qeeqeeqeeqeqeq	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	1.54.128.37	2019-09-16 18:16:47	2019-09-16 18:17:34
thang3	qeqead123	ThiÕu L©m vâ t¨ng  	7	99	0	40478500	0	0	0	0	0	0	0	14.182.252.241	2019-09-16 18:42:16	2019-09-16 18:46:31
sunguyendinh4	qqvzak	ThiÕu L©m vâ t¨ng  	7	99	0	40937000	0	0	0	0	0	0	36780000	117.1.113.40	2019-09-17 13:29:43	2019-09-17 13:31:40
quandtu	QUANDTUX	ThiÕu L©m vâ t¨ng  	7	99	0	7900000	0	0	0	0	0	0	4	183.80.156.103	2019-09-16 12:57:27	2019-09-17 20:13:12
phungyeu1	QuûKiÕmSµu	ThiÕu L©m vâ t¨ng  	7	99	0	9795000	0	0	0	0	0	0	20000000	203.205.32.111	2019-09-16 18:05:07	2019-09-17 08:40:56
bomkg97nmd	QuúnhMaiH­¬ng	Nga My tôc gia  	7	99	0	12678100	0	0	0	0	0	0	0	123.22.10.247	2019-09-16 18:14:19	2019-09-17 18:29:30
ngoduydat88	QuyCuoc12	ThiÕu L©m vâ t¨ng  	7	99	0	8898500	0	0	0	0	0	0	0	14.171.123.10	2019-09-17 14:22:38	2019-09-17 14:51:57
quyendeptrai	quyendeptraiz	ThiÕu L©m vâ t¨ng  	7	99	0	41068000	0	0	0	0	0	0	20000012	117.2.224.224	2019-09-16 17:12:56	2019-09-17 11:41:38
sakaya	QuyQuy	ThiÕu L©m vâ t¨ng  	7	99	0	40837500	0	0	0	0	0	0	0	113.170.163.87	2019-09-16 17:53:07	2019-09-16 20:52:48
anhbaro999	Qu©nMéng¦u	ThiÕu L©m vâ t¨ng  	7	99	0	26777000	0	0	0	0	0	0	0	42.119.35.139	2019-09-17 13:29:20	2019-09-17 14:53:56
therockisk008	Qu¸chTÜnh	ThiÕu L©m thiÒn t¨ng  	7	99	0	14675200	0	0	0	0	0	0	0	113.172.136.251	2019-09-17 10:50:59	2019-09-17 11:22:56
nhatrr1	qweasdqwe	D­¬ng M«n Cung Kþ  	0	99	0	40203000	0	0	0	0	0	0	0	115.74.210.91	2019-09-16 21:44:02	2019-09-17 22:23:07
nhatrr1	qweasdqwe2	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	0	14.183.72.124	2019-09-16 21:52:10	2019-09-17 09:34:56
tangbac1212	qweeqe	Nga My xuÊt gia  	7	99	0	33802500	0	0	0	0	0	0	26	14.253.134.194	2019-09-17 10:53:14	2019-09-17 15:17:19
khanhdon8386	Rip113	ThiÕu L©m vâ t¨ng  	7	99	0	36000000	0	0	0	0	0	0	14	113.168.22.128	2019-09-17 20:00:29	2019-09-17 20:22:39
zducz123	RoseFok	Nga My xuÊt gia  	7	99	0	22038610	0	0	0	0	0	0	0	14.251.196.140	2019-09-16 21:15:03	2019-09-16 21:42:03
zducz12	RosePik	Nga My tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	14.251.196.140	2019-09-16 21:16:59	2019-09-16 21:17:35
minhluan	RoyalCity	§­êng M«n phæ th«ng  	7	99	0	1000000	0	0	0	0	0	0	0	171.240.144.61	2019-09-16 20:38:39	2019-09-16 20:38:58
ozevip123456	rymastic	ThiÕu L©m vâ t¨ng  	7	99	0	24330503	0	0	0	0	0	0	20000000	180.93.252.153	2019-09-16 17:17:52	2019-09-17 11:24:40
mrrtlq	RßmNÌBa	ThiÕu L©m vâ t¨ng  	7	99	0	41000012	0	0	0	0	0	0	0	58.186.10.178	2019-09-16 18:54:47	2019-09-16 20:17:27
meomeo	S2CôtTayS2	ThiÕu L©m tôc gia  	7	99	0	40997000	0	0	0	0	0	0	0	42.114.38.191	2019-09-16 17:44:40	2019-09-16 21:37:36
chanhung99	S2iKoo	Nga My tôc gia  	7	99	0	40998500	0	0	0	0	0	0	0	171.233.88.153	2019-09-16 21:06:53	2019-09-16 21:10:20
dinhlaquyen99995	s2oBoomLak	HiÖp §éc  	7	99	0	40175021	0	0	0	0	0	0	0	125.212.182.144	2019-09-16 17:17:17	2019-09-17 21:45:44
dinhlaquyen99995	s2oBoomLak1	D­¬ng M«n th­¬ng Kþ  	0	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:21:11	2019-09-17 21:43:29
dinhlaquyen99995	s2oBoomLak2	C¸i Bang ¤ Y  	0	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:22:37	2019-09-17 21:45:02
dinhlaquyen95	s2oByeLak	C¸i Bang TÜnh y  	0	99	0	40230000	0	0	0	0	0	0	0	125.212.182.144	2019-09-16 17:23:08	2019-09-17 21:37:42
dinhlaquyen95	s2oByeLak1	Vâ §ang tôc gia  	7	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:07:51	2019-09-17 21:36:22
dinhlaquyen95	s2oByeLak2	Vâ §ang tôc gia  	7	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:10:46	2019-09-17 21:37:02
ziolata	S2oChñNhµX¸c	HiÖp §éc  	7	99	0	1613250	0	0	0	0	0	0	3547	171.225.253.63	2019-09-16 16:43:00	2019-09-17 17:38:48
dinhlaquyen9995	s2oGooGooLak	D­¬ng M«n Cung Kþ  	0	99	0	240000	0	0	0	0	0	0	0	125.212.182.144	2019-09-16 17:22:35	2019-09-17 21:30:15
dinhlaquyen9995	s2oGooGooLak1	ThiÕu L©m thiÒn t¨ng  	0	99	0	40720000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:17:21	2019-09-17 21:27:19
dinhlaquyen9995	s2oGooGooLak2	ThiÕu L©m tôc gia  	0	99	0	40630000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:19:16	2019-09-17 21:27:46
ziolata	S2oM©pJx	§­êng M«n phæ th«ng  	7	99	0	1000000	0	0	0	0	0	0	0	171.225.252.84	2019-09-16 16:39:36	2019-09-16 16:41:34
dinhlaquyen995	s2oPoomLak	Vâ §ang ®¹o gia  	0	99	0	40240000	0	0	0	0	0	0	0	125.212.182.144	2019-09-16 17:22:14	2019-09-17 21:35:28
dinhlaquyen995	s2oPoomLak1	C¸i Bang TÜnh y  	0	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:12:52	2019-09-17 21:33:26
dinhlaquyen995	s2oPoomLak2	Nga My tôc gia  	0	99	0	40640000	0	0	0	0	0	0	0	125.212.182.144	2019-09-17 09:15:17	2019-09-17 21:34:39
lamdinhld	s2PhieuDu	ThiÕu L©m vâ t¨ng  	0	99	0	998500	0	0	0	0	0	0	0	117.6.116.198	2019-09-17 19:00:56	2019-09-17 19:02:09
fiijk222	SãcCon	§­êng M«n phæ th«ng  	7	99	0	43107100	0	0	0	0	0	0	0	117.3.116.120	2019-09-17 15:07:51	2019-09-17 15:27:55
duyhp982	sadadas	Tµ §éc  	7	99	0	39935500	0	0	0	0	0	0	126049744	1.52.207.238	2019-09-17 07:59:41	2019-09-17 20:13:36
yeudaikho	SADxCavendish	ThiÕu L©m vâ t¨ng  	7	99	0	41514249	0	0	0	0	0	0	20000023	118.70.190.14	2019-09-16 17:50:12	2019-09-16 22:30:03
zlkhanglz156	sadzxc879	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	115.75.106.5	2019-09-17 12:35:14	2019-09-17 12:35:17
buigiangoc	Sakura	§­êng M«n phæ th«ng  	7	99	0	40120000	0	0	0	0	0	0	20000000	123.16.47.99	2019-09-17 11:18:13	2019-09-17 11:34:56
dinhlaquyen1995	SeeYouAgain	Nga My xuÊt gia  	7	99	0	32600000	0	0	0	0	0	0	0	125.212.182.144	2019-09-16 17:26:12	2019-09-17 22:36:01
moltl2	Sen12311	Nga My xuÊt gia  	7	99	0	28464777	0	0	0	0	0	0	0	125.214.52.24	2019-09-17 14:01:49	2019-09-17 19:16:32
gasmyquang	Seosona	C¸i Bang TÜnh y  	7	99	0	35145575	0	0	0	0	0	0	6000554	42.118.80.90	2019-09-16 16:46:15	2019-09-16 17:19:21
alokaven01	Shadow	ThiÕu L©m vâ t¨ng  	7	99	0	63635927	0	0	0	0	0	0	15	115.78.128.244	2019-09-17 18:03:41	2019-09-17 19:40:55
cattuhan006	simons	HiÖp §éc  	0	99	0	1000000	0	0	0	0	0	0	0	14.166.146.66	2019-09-17 22:51:59	2019-09-17 22:52:01
chutimai	SótVµoMåm	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	42.118.5.230	2019-09-17 07:35:55	2019-09-17 07:37:26
brorith4050	sssssdgxh	Nga My xuÊt gia  	7	99	0	40010500	0	0	0	0	0	0	0	103.197.107.142	2019-09-17 07:30:07	2019-09-17 12:14:24
manmantititata1	StartCuuLongChau	ThiÕu L©m vâ t¨ng  	7	99	0	32848	0	0	0	0	0	0	15	117.2.130.226	2019-09-16 22:16:57	2019-09-17 01:34:35
maycay68	STStar83HD	ThiÕu L©m vâ t¨ng  	7	99	0	54680000	0	0	0	0	0	0	38	27.74.240.241	2019-09-17 15:32:24	2019-09-17 19:52:11
maycay68	STStar83TV	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	27.74.240.241	2019-09-17 15:31:49	2019-09-17 15:31:50
dihtantai	SucCat	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	27.75.92.254	2019-09-17 09:48:47	2019-09-17 09:50:18
zlkhanglz155	szxcz123	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	115.75.106.5	2019-09-17 12:35:38	2019-09-17 12:35:39
xxll201	t0ulivEr	C¸i Bang TÜnh y  	7	99	0	845500	0	0	0	0	0	0	856	14.231.36.185	2019-09-17 17:49:50	2019-09-17 18:25:12
maitien263	taisaoemkhoc	Nga My tôc gia  	7	99	0	26097000	0	0	0	0	0	0	20000074	14.251.27.61	2019-09-17 21:42:33	2019-09-17 22:14:24
moltl1	TaoGaLam	ThiÕu L©m vâ t¨ng  	7	99	0	29541882	0	0	0	0	0	0	20000016	125.214.52.24	2019-09-16 22:10:59	2019-09-17 13:53:57
dm0931	TapSut6789	ThiÕu L©m vâ t¨ng  	7	99	0	5500000	0	0	0	0	0	0	40	113.161.177.171	2019-09-17 12:24:27	2019-09-17 14:17:49
thaibinh123k	TCzAiDanhtao	C¸i Bang ¤ Y  	7	99	0	0	0	0	0	0	0	0	0	113.165.117.76	2019-09-16 23:14:46	2019-09-16 23:16:02
quocbao248	TêNó§¹iTu	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	42.113.190.98	2019-09-16 19:41:54	2019-09-16 19:42:30
beobeobeo	ThanhNienNgao	D­¬ng M«n th­¬ng Kþ  	7	99	0	41500058	0	0	0	0	0	0	201103277	115.73.217.115	2019-09-17 01:03:52	2019-09-17 03:41:53
vjppr0lata1	ThanhThanh	Nga My xuÊt gia  	7	99	0	17820026	0	0	0	0	0	0	20000000	171.242.145.67	2019-09-17 13:31:58	2019-09-17 15:20:02
dungcoi9x	ThanLong	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	42.116.146.84	2019-09-17 22:21:58	2019-09-17 22:22:22
ruisekhung1105	ThÇnTiÔn	D­¬ng M«n Cung Kþ  	7	99	0	17820000	0	0	0	0	0	0	0	14.176.2.162	2019-09-17 05:33:05	2019-09-17 05:34:09
welinegen2	ThiagoMessi	D­¬ng M«n Cung Kþ  	7	99	0	40655500	0	0	0	0	0	0	6570000	113.179.214.129	2019-09-16 22:49:52	2019-09-17 13:04:06
baovy0403	ThichThiMua	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	42.113.158.99	2019-09-16 22:33:13	2019-09-17 18:49:16
nguyenphilong	ThienHa	D­¬ng M«n Cung Kþ  	7	99	0	38001001	0	0	0	0	0	0	0	222.252.235.75	2019-09-17 18:39:41	2019-09-17 18:53:15
p3kinhdi3	ThieulamNo1	ThiÕu L©m vâ t¨ng  	7	99	0	15088446	0	0	0	0	0	0	18	42.113.191.140	2019-09-16 17:22:37	2019-09-17 02:46:22
jx2vietzxczxc123	thieulamquyen	ThiÕu L©m vâ t¨ng  	7	99	0	44918389	0	0	0	0	0	0	95682898	171.249.215.220	2019-09-16 22:07:03	2019-09-17 12:56:08
duykaka1	ThiªnS¬n§ångL·o	Nga My xuÊt gia  	7	99	0	27105500	0	0	0	0	0	0	0	14.181.214.31	2019-09-17 14:32:03	2019-09-17 15:27:54
ruisekhung1103	ThiªnSø§ÞaNgôc	Vâ §ang ®¹o gia  	7	99	0	5500000	0	0	0	0	0	0	1200266	14.176.2.162	2019-09-17 03:52:57	2019-09-17 04:02:21
caoducdung2003	ThñKhèGäiTªnMµy	ThiÕu L©m vâ t¨ng  	7	99	0	28840000	0	0	0	0	0	0	0	14.228.139.37	2019-09-17 21:08:28	2019-09-17 21:10:18
cocxinhvolam2	ThoChe	ThiÕu L©m vâ t¨ng  	7	99	0	23358100	0	0	0	0	0	0	0	115.78.202.129	2019-09-17 13:20:08	2019-09-17 14:15:40
duyquy443	ThuyYen	HiÖp §éc  	7	99	0	2000000	0	0	0	0	0	0	20049335	42.113.158.253	2019-09-17 14:57:36	2019-09-17 15:37:28
gapro11	ThuyYenVT	Thóy Yªn Vò Tiªn  	7	99	0	45935200	0	0	0	0	0	0	12500916	180.93.143.250	2019-09-16 20:26:14	2019-09-17 21:23:52
satthucamtruong2	ThÝchTh×Buff	Nga My xuÊt gia  	7	99	0	19044500	0	0	0	0	0	0	77	14.232.44.239	2019-09-16 17:06:26	2019-09-17 20:47:03
sunguyendinh3	ThÝchT©mNguyªn	ThiÕu L©m thiÒn t¨ng  	7	99	0	40940000	0	0	0	0	0	0	36780000	117.1.113.40	2019-09-17 13:26:34	2019-09-17 13:28:23
danhdanh01	Th¬mNÌnn	Nga My xuÊt gia  	7	99	0	7119400	0	0	0	0	0	0	23862093	115.78.118.173	2019-09-17 11:58:24	2019-09-17 18:48:00
lekhai111vn	Th»gNhãcCuTo	ThiÕu L©m vâ t¨ng  	7	99	0	20820000	0	0	0	0	0	0	18	115.75.82.53	2019-09-17 15:09:14	2019-09-17 15:56:09
ruisekhung1101	Th¾mEm	Nga My xuÊt gia  	7	99	0	86732078	0	0	0	0	0	0	10	14.176.2.162	2019-09-16 18:22:01	2019-09-17 19:59:48
sakaya1999	Thø6ngµy13	ThiÕu L©m vâ t¨ng  	7	99	0	8720000	0	0	0	0	0	0	25	113.170.163.87	2019-09-17 14:17:32	2019-09-17 22:35:17
gari1997	TieuHoLy	ThiÕu L©m vâ t¨ng  	7	99	0	900000	0	0	0	0	0	0	0	14.234.60.153	2019-09-16 18:16:02	2019-09-16 18:19:03
hkthemykchoi1	TieuNu	Nga My xuÊt gia  	7	99	0	50000000	0	0	0	0	0	0	1560000000	115.73.199.84	2019-09-17 20:30:57	2019-09-17 22:28:25
hkthemykchoi	tieutulaotet	ThiÕu L©m vâ t¨ng  	7	99	0	36882838	0	0	0	0	0	0	20000031	115.73.199.84	2019-09-17 18:59:15	2019-09-17 22:30:59
vl864439	TInhVuong	ThiÕu L©m vâ t¨ng  	7	99	0	25413800	0	0	0	0	0	0	51	117.2.0.33	2019-09-17 14:26:43	2019-09-17 16:30:47
binhtula95	TiÓuKiÒu	Nga My xuÊt gia  	7	99	0	40998500	0	0	0	0	0	0	73	116.97.235.73	2019-09-16 16:46:27	2019-09-16 21:03:50
duyquy442	TiÓuLieen	ThiÕu L©m vâ t¨ng  	7	99	0	6849300	0	0	0	0	0	0	20000000	42.113.158.253	2019-09-17 12:41:56	2019-09-17 14:56:50
0358204178	TiÓuYTiªn	Tµ §éc  	7	99	0	41162001	0	0	0	0	0	0	0	113.180.95.60	2019-09-17 19:30:02	2019-09-17 19:31:54
vutrongntbg	TLQol0v3kEn	ThiÕu L©m vâ t¨ng  	7	99	0	33130725	0	0	0	0	0	0	150022	14.182.102.188	2019-09-17 08:11:59	2019-09-17 13:33:05
kiepduaxe	TLqProVip	ThiÕu L©m vâ t¨ng  	7	99	0	33115575	0	0	0	0	0	0	1	117.2.43.19	2019-09-17 17:49:43	2019-09-17 18:42:09
minh321a	TLQTAMMAO	ThiÕu L©m vâ t¨ng  	7	99	0	65332013	0	0	0	0	0	0	20	27.71.209.193	2019-09-16 22:17:52	2019-09-17 16:52:55
pta1996	TLQxCh©n§ÊtxHD	ThiÕu L©m vâ t¨ng  	7	99	0	31331700	0	0	0	0	0	0	0	113.189.188.182	2019-09-17 19:34:26	2019-09-17 19:49:34
lyvantam	TLQxdem	ThiÕu L©m vâ t¨ng  	7	99	0	5563151	0	0	0	0	0	0	26	117.3.61.1	2019-09-17 12:10:07	2019-09-17 18:35:05
bphuong103	TLTLozzTonhÊtXãm	ThiÕu L©m thiÒn t¨ng  	7	99	0	30000000	0	0	0	0	0	0	0	113.176.95.248	2019-09-17 13:19:02	2019-09-17 13:19:29
vutrongntbg3	TLTol0v3kEn	ThiÕu L©m thiÒn t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.182.102.188	2019-09-17 12:28:26	2019-09-17 12:29:37
mrnghia01	tltqlt1	ThiÕu L©m vâ t¨ng  	7	99	0	710000	0	0	0	0	0	0	0	116.105.200.105	2019-09-17 20:35:18	2019-09-17 21:00:20
43017lam3	TLTtrain	ThiÕu L©m thiÒn t¨ng  	7	99	0	46913000	0	0	0	0	0	0	205250104	113.172.158.199	2019-09-16 17:43:50	2019-09-16 18:18:16
truong6007	TLTTTTT	ThiÕu L©m thiÒn t¨ng  	7	99	0	1000000	0	0	0	0	0	0	1	171.235.128.30	2019-09-17 13:36:08	2019-09-17 17:22:11
cozisaitdvp	tlttttttttt	ThiÕu L©m thiÒn t¨ng  	7	99	0	41048500	0	0	0	0	0	0	1016310	117.6.124.204	2019-09-17 20:00:15	2019-09-17 20:02:43
hientn	TNxxMyChau	ThiÕu L©m vâ t¨ng  	7	99	0	36953500	0	0	0	0	0	0	31	125.214.56.19	2019-09-17 11:24:08	2019-09-17 12:11:55
xxll201	Toljver	D­¬ng M«n th­¬ng Kþ  	7	99	0	41000000	0	0	0	0	0	0	0	14.231.36.185	2019-09-17 17:40:33	2019-09-17 18:39:25
anhtrong2	TómD¸iT¸tTíiTÊp	Thóy Yªn Linh N÷  	7	99	0	30060000	0	0	0	0	0	0	10032172	126.243.19.5	2019-09-17 15:42:00	2019-09-17 20:11:01
cayvang	TongMon	Nga My xuÊt gia  	7	99	0	37254725	0	0	0	0	0	0	148	171.241.254.188	2019-09-16 23:59:50	2019-09-17 19:40:15
aonhutao1	ToXacNhungYeuVcl	ThiÕu L©m vâ t¨ng  	7	99	0	980000	0	0	0	0	0	0	0	117.6.117.134	2019-09-17 08:55:54	2019-09-17 08:58:46
